,full_name,team_name,season
114,Ian Selley,Arsenal,1996
115,Ian Selley,England,1996
116,John Lukic,Arsenal,1996
117,John Lukic,England,1996
118,David Seaman,Arsenal,1996
119,David Seaman,England,1996
120,David Platt,Arsenal,1996
121,David Platt,England,1996
122,Lee Harper,Arsenal,1996
123,Lee Harper,England,1996
124,Paul Shaw,Arsenal,1996
125,Paul Shaw,England,1996
126,Nicolas Anelka,Arsenal,1996
127,Nicolas Anelka,France,1996
128,Dennis Bergkamp,Arsenal,1996
129,Dennis Bergkamp,Netherlands,1996
130,Andy Linighan,Arsenal,1996
131,Andy Linighan,England,1996
132,Chris Kiwomya,Arsenal,1996
133,Chris Kiwomya,England,1996
134,Steve Morrow,Arsenal,1996
135,Steve Morrow,Northern Ireland,1996
136,Lee Dixon,Arsenal,1996
137,Lee Dixon,England,1996
138,Glenn Helder,Arsenal,1996
139,Glenn Helder,Netherlands,1996
140,Nigel Winterburn,Arsenal,1996
141,Nigel Winterburn,England,1996
142,Patrick Vieira,Arsenal,1996
143,Patrick Vieira,France,1996
144,Eddie McGoldrick,Arsenal,1996
145,Eddie McGoldrick,Ireland,1996
146,Ray Parlour,Arsenal,1996
147,Ray Parlour,England,1996
148,Tony Adams,Arsenal,1996
149,Tony Adams,England,1996
150,Steve Bould,Arsenal,1996
151,Steve Bould,England,1996
152,Martin Keown,Arsenal,1996
153,Martin Keown,England,1996
154,Paul Dickov,Arsenal,1996
155,Paul Dickov,Scotland,1996
156,John Hartson,Arsenal,1996
157,John Hartson,Wales,1996
158,Scott Marshall,Arsenal,1996
159,Scott Marshall,Scotland,1996
160,Ian Wright,Arsenal,1996
161,Ian Wright,England,1996
162,Gavin McGowan,Arsenal,1996
163,Gavin McGowan,England,1996
164,Rémi Garde,Arsenal,1996
165,Rémi Garde,France,1996
166,Stephen Hughes,Arsenal,1996
167,Stephen Hughes,England,1996
168,David Hillier,Arsenal,1996
169,David Hillier,England,1996
170,Matthew Rose,Arsenal,1996
171,Matthew Rose,England,1996
172,Paul Merson,Arsenal,1996
173,Paul Merson,England,1996
174,Isaiah Rankin,Arsenal,1996
175,Isaiah Rankin,England,1996
176,David Thompson,Liverpool,1996
177,David Thompson,England,1996
178,Steve Harkness,Liverpool,1996
179,Steve Harkness,England,1996
180,Bjørn Tore Kvarme,Liverpool,1996
181,Bjørn Tore Kvarme,Norway,1996
182,Dominic Matteo,Liverpool,1996
183,Dominic Matteo,Scotland,1996
184,Mark Kennedy,Liverpool,1996
185,Mark Kennedy,Ireland,1996
186,Jason McAteer,Liverpool,1996
187,Jason McAteer,Ireland,1996
188,Steve McManaman,Liverpool,1996
189,Steve McManaman,England,1996
190,Jamie Redknapp,Liverpool,1996
191,Jamie Redknapp,England,1996
192,David James,Liverpool,1996
193,David James,England,1996
194,Phil Babb,Liverpool,1996
195,Phil Babb,Ireland,1996
196,Robbie Fowler,Liverpool,1996
197,Robbie Fowler,England,1996
198,Stig Inge Björnebye,Liverpool,1996
199,Stig Inge Björnebye,Norway,1996
200,Michael Owen,Liverpool,1996
201,Michael Owen,England,1996
202,Jamie Carragher,Liverpool,1996
203,Jamie Carragher,England,1996
204,Rob Jones,Liverpool,1996
205,Rob Jones,England,1996
206,Gareth Roberts,Liverpool,1996
207,Gareth Roberts,Wales,1996
208,Neil Ruddock,Liverpool,1996
209,Neil Ruddock,England,1996
210,Mark Wright,Liverpool,1996
211,Mark Wright,England,1996
212,John Barnes,Liverpool,1996
213,John Barnes,England,1996
214,Patrik Berger,Liverpool,1996
215,Patrik Berger,Czech Republic,1996
216,Michael Thomas,Liverpool,1996
217,Michael Thomas,England,1996
218,Jamie Cassidy,Liverpool,1996
219,Jamie Cassidy,England,1996
220,Michael Stensgaard,Liverpool,1996
221,Michael Stensgaard,Denmark,1996
222,Tony Warner,Liverpool,1996
223,Tony Warner,Trinidad and Tobago,1996
224,John Scales,Liverpool,1996
225,John Scales,England,1996
226,Stan Collymore,Liverpool,1996
227,Stan Collymore,England,1996
228,Lee Jones,Liverpool,1996
229,Lee Jones,Wales,1996
230,Paul McGrath,Aston Villa,1996
231,Paul McGrath,Ireland,1996
232,Andy Townsend,Aston Villa,1996
233,Andy Townsend,Ireland,1996
234,Mark Draper,Aston Villa,1996
235,Mark Draper,England,1996
236,Mark Bosnich,Aston Villa,1996
237,Mark Bosnich,Australia,1996
238,Gary Charles,Aston Villa,1996
239,Gary Charles,England,1996
240,Steve Staunton,Aston Villa,1996
241,Steve Staunton,Ireland,1996
242,Gareth Southgate,Aston Villa,1996
243,Gareth Southgate,England,1996
244,Ian Taylor,Aston Villa,1996
245,Ian Taylor,England,1996
246,Savo Milosevic,Aston Villa,1996
247,Savo Milosevic,Serbia,1996
248,Dwight Yorke,Aston Villa,1996
249,Dwight Yorke,Trinidad and Tobago,1996
250,Tommy Johnson,Aston Villa,1996
251,Tommy Johnson,England,1996
252,Julian Joachim,Aston Villa,1996
253,Julian Joachim,England,1996
254,Michael Oakes,Aston Villa,1996
255,Michael Oakes,England,1996
256,Alan Wright,Aston Villa,1996
257,Alan Wright,England,1996
258,Nélson,Aston Villa,1996
259,Nélson,Portugal,1996
260,Ugo Ehiogu,Aston Villa,1996
261,Ugo Ehiogu,England,1996
262,Lee Hendrie,Aston Villa,1996
263,Lee Hendrie,England,1996
264,Gareth Farrelly,Aston Villa,1996
265,Gareth Farrelly,Ireland,1996
266,Riccardo Scimeca,Aston Villa,1996
267,Riccardo Scimeca,England,1996
268,Scott Murray,Aston Villa,1996
269,Scott Murray,Scotland,1996
270,Sasa Curcic,Aston Villa,1996
271,Sasa Curcic,Serbia,1996
272,David Hughes,Aston Villa,1996
273,David Hughes,Wales,1996
274,Adam Rachel,Aston Villa,1996
275,Adam Rachel,England,1996
276,Carl Tiler,Aston Villa,1996
277,Carl Tiler,England,1996
278,Stuart Brock,Aston Villa,1996
279,Stuart Brock,England,1996
280,Neil Davis,Aston Villa,1996
281,Neil Davis,England,1996
282,Dmitriy Kharin,Chelsea,1996
283,Dmitriy Kharin,Russia,1996
284,Jody Morris,Chelsea,1996
285,Jody Morris,England,1996
286,Dan Petrescu,Chelsea,1996
287,Dan Petrescu,Romania,1996
288,Mark Nicholls,Chelsea,1996
289,Mark Nicholls,England,1996
290,Terry Phelan,Chelsea,1996
291,Terry Phelan,Ireland,1996
292,Eddie Newton,Chelsea,1996
293,Eddie Newton,England,1996
294,Ruud Gullit,Chelsea,1996
295,Ruud Gullit,Netherlands,1996
296,Gianfranco Zola,Chelsea,1996
297,Gianfranco Zola,Italy,1996
298,Frank Leboeuf,Chelsea,1996
299,Frank Leboeuf,France,1996
300,Neil Clement,Chelsea,1996
301,Neil Clement,England,1996
302,Steve Clarke,Chelsea,1996
303,Steve Clarke,Scotland,1996
304,Paul Hughes,Chelsea,1996
305,Paul Hughes,England,1996
306,John Spencer,Chelsea,1996
307,John Spencer,Scotland,1996
308,Danny Granville,Chelsea,1996
309,Danny Granville,England,1996
310,Andy Myers,Chelsea,1996
311,Andy Myers,England,1996
312,Nick Colgan,Chelsea,1996
313,Nick Colgan,Ireland,1996
314,Gianluca Vialli,Chelsea,1996
315,Gianluca Vialli,Italy,1996
316,Frode Grodås,Chelsea,1996
317,Frode Grodås,Norway,1996
318,Craig Forrest,Chelsea,1996
319,Craig Forrest,Canada,1996
320,Dennis Wise,Chelsea,1996
321,Dennis Wise,England,1996
322,Joe Sheerin,Chelsea,1996
323,Joe Sheerin,England,1996
324,Michael Duberry,Chelsea,1996
325,Michael Duberry,England,1996
326,Kevin Hitchcock,Chelsea,1996
327,Kevin Hitchcock,England,1996
328,Craig Burley,Chelsea,1996
329,Craig Burley,Scotland,1996
330,David Lee,Chelsea,1996
331,David Lee,England,1996
332,Roberto Di Matteo,Chelsea,1996
333,Roberto Di Matteo,Italy,1996
334,Scott Minto,Chelsea,1996
335,Scott Minto,England,1996
336,Erland Johnsen,Chelsea,1996
337,Erland Johnsen,Norway,1996
338,Paul Parker,Chelsea,1996
339,Paul Parker,England,1996
340,Frank Sinclair,Chelsea,1996
341,Frank Sinclair,Jamaica,1996
342,Mark Hughes,Chelsea,1996
343,Mark Hughes,Wales,1996
344,Gavin Peacock,Chelsea,1996
345,Gavin Peacock,England,1996
346,John Sheridan,Sheff Wed,1996
347,John Sheridan,Ireland,1996
348,Peter Atherton,Sheff Wed,1996
349,Peter Atherton,England,1996
350,Des Walker,Sheff Wed,1996
351,Des Walker,England,1996
352,Regi Blinker,Sheff Wed,1996
353,Regi Blinker,Netherlands,1996
354,Guy Whittingham,Sheff Wed,1996
355,Guy Whittingham,England,1996
356,Andy Booth,Sheff Wed,1996
357,Andy Booth,England,1996
358,Lee Briscoe,Sheff Wed,1996
359,Lee Briscoe,England,1996
360,Benny Carbone,Sheff Wed,1996
361,Benny Carbone,Italy,1996
362,Matt Clarke,Sheff Wed,1996
363,Matt Clarke,England,1996
364,Wayne Collins,Sheff Wed,1996
365,Wayne Collins,England,1996
366,O'Neill Donaldson,Sheff Wed,1996
367,O'Neill Donaldson,England,1996
368,David Hirst,Sheff Wed,1996
369,David Hirst,England,1996
370,Ritchie Humphreys,Sheff Wed,1996
371,Ritchie Humphreys,England,1996
372,Graham Hyde,Sheff Wed,1996
373,Graham Hyde,England,1996
374,Jon Newsome,Sheff Wed,1996
375,Jon Newsome,England,1996
376,Steve Nicol,Sheff Wed,1996
377,Steve Nicol,Scotland,1996
378,Ian Nolan,Sheff Wed,1996
379,Ian Nolan,Northern Ireland,1996
380,Scott Oakes,Sheff Wed,1996
381,Scott Oakes,England,1996
382,Mark Pembridge,Sheff Wed,1996
383,Mark Pembridge,Wales,1996
384,Kevin Pressman,Sheff Wed,1996
385,Kevin Pressman,England,1996
386,Dejan Stefanovic,Sheff Wed,1996
387,Dejan Stefanovic,Serbia,1996
388,Orlando Trustfull,Sheff Wed,1996
389,Orlando Trustfull,Netherlands,1996
390,Mark Bright,Sheff Wed,1996
391,Mark Bright,England,1996
392,Mike Williams,Sheff Wed,1996
393,Mike Williams,England,1996
394,Brian Linighan,Sheff Wed,1996
395,Brian Linighan,England,1996
396,Neil Sullivan,MK Dons,1996
397,Neil Sullivan,Scotland,1996
398,Jason Euell,MK Dons,1996
399,Jason Euell,Jamaica,1996
400,Kenny Cunningham,MK Dons,1996
401,Kenny Cunningham,Ireland,1996
402,Peter Fear,MK Dons,1996
403,Peter Fear,England,1996
404,Alan Kimble,MK Dons,1996
405,Alan Kimble,England,1996
406,Carl Cort,MK Dons,1996
407,Carl Cort,Guyana,1996
408,Vinnie Jones,MK Dons,1996
409,Vinnie Jones,Wales,1996
410,Brendan Murphy,MK Dons,1996
411,Brendan Murphy,Ireland,1996
412,Dean Blackwell,MK Dons,1996
413,Dean Blackwell,England,1996
414,Gary Blissett,MK Dons,1996
415,Gary Blissett,England,1996
416,Ben Thatcher,MK Dons,1996
417,Ben Thatcher,Wales,1996
418,Öyvind Leonhardsen,MK Dons,1996
419,Öyvind Leonhardsen,Norway,1996
420,Robbie Earle,MK Dons,1996
421,Robbie Earle,Jamaica,1996
422,Efan Ekoku,MK Dons,1996
423,Efan Ekoku,Nigeria,1996
424,Dean Holdsworth,MK Dons,1996
425,Dean Holdsworth,England,1996
426,Marcus Gayle,MK Dons,1996
427,Marcus Gayle,Jamaica,1996
428,Chris Perry,MK Dons,1996
429,Chris Perry,England,1996
430,Paul Heald,MK Dons,1996
431,Paul Heald,England,1996
432,Jon Goodman,MK Dons,1996
433,Jon Goodman,Ireland,1996
434,Brian McAllister,MK Dons,1996
435,Brian McAllister,Scotland,1996
436,Neal Ardley,MK Dons,1996
437,Neal Ardley,England,1996
438,Stewart Castledine,MK Dons,1996
439,Stewart Castledine,England,1996
440,Mick Harford,MK Dons,1996
441,Mick Harford,England,1996
442,Duncan Jupp,MK Dons,1996
443,Duncan Jupp,Scotland,1996
444,Andy Clarke,MK Dons,1996
445,Andy Clarke,England,1996
446,Alan Reeves,MK Dons,1996
447,Alan Reeves,England,1996
448,Franck Rolling,Leicester,1996
449,Franck Rolling,France,1996
450,Pontus Kamark,Leicester,1996
451,Pontus Kamark,Sweden,1996
452,Stuart Campbell,Leicester,1996
453,Stuart Campbell,Scotland,1996
454,Steve Walsh,Leicester,1996
455,Steve Walsh,England,1996
456,Steve Claridge,Leicester,1996
457,Steve Claridge,England,1996
458,Julian Watts,Leicester,1996
459,Julian Watts,England,1996
460,Matt Elliott,Leicester,1996
461,Matt Elliott,Scotland,1996
462,Mike Whitlow,Leicester,1996
463,Mike Whitlow,England,1996
464,Simon Grayson,Leicester,1996
465,Simon Grayson,England,1996
466,Stuart Wilson,Leicester,1996
467,Stuart Wilson,England,1996
468,Steve Guppy,Leicester,1996
469,Steve Guppy,England,1996
470,Emile Heskey,Leicester,1996
471,Emile Heskey,England,1996
472,Colin Hill,Leicester,1996
473,Colin Hill,Northern Ireland,1996
474,Muzzy Izzet,Leicester,1996
475,Muzzy Izzet,Turkey,1996
476,Kasey Keller,Leicester,1996
477,Kasey Keller,United States,1996
478,Jamie Lawrence,Leicester,1996
479,Jamie Lawrence,Jamaica,1996
480,Sascha Lenhart,Leicester,1996
481,Sascha Lenhart,Germany,1996
482,Neil Lennon,Leicester,1996
483,Neil Lennon,Northern Ireland,1996
484,Ian Marshall,Leicester,1996
485,Ian Marshall,England,1996
486,Garry Parker,Leicester,1996
487,Garry Parker,England,1996
488,Kevin Poole,Leicester,1996
489,Kevin Poole,England,1996
490,Spencer Prior,Leicester,1996
491,Spencer Prior,England,1996
492,Mark Robins,Leicester,1996
493,Mark Robins,England,1996
494,Scott Taylor,Leicester,1996
495,Scott Taylor,England,1996
496,Rob Ullathorne,Leicester,1996
497,Rob Ullathorne,England,1996
498,Neil Lewis,Leicester,1996
499,Neil Lewis,England,1996
500,Sam McMahon,Leicester,1996
501,Sam McMahon,England,1996
502,Paul Hyde,Leicester,1996
503,Paul Hyde,England,1996
504,Stuart Slater,Leicester,1996
505,Stuart Slater,England,1996
506,Jimmy Willis,Leicester,1996
507,Jimmy Willis,England,1996
508,Ian Andrews,Leicester,1996
509,Ian Andrews,England,1996
510,Ian Walker,Tottenham,1996
511,Ian Walker,England,1996
512,Ramon Vega,Tottenham,1996
513,Ramon Vega,Switzerland,1996
514,Dean Austin,Tottenham,1996
515,Dean Austin,England,1996
516,Stephen Carr,Tottenham,1996
517,Stephen Carr,Ireland,1996
518,Justin Edinburgh,Tottenham,1996
519,Justin Edinburgh,England,1996
520,Andy Sinton,Tottenham,1996
521,Andy Sinton,England,1996
522,David Howells,Tottenham,1996
523,David Howells,England,1996
524,Jamie Clapham,Tottenham,1996
525,Jamie Clapham,England,1996
526,Colin Calderwood,Tottenham,1996
527,Colin Calderwood,Scotland,1996
528,Rory Allen,Tottenham,1996
529,Rory Allen,England,1996
530,Gary Mabbutt,Tottenham,1996
531,Gary Mabbutt,England,1996
532,Simon Webb,Tottenham,1996
533,Simon Webb,Ireland,1996
534,Ruel Fox,Tottenham,1996
535,Ruel Fox,Montserrat,1996
536,Simon Brown,Tottenham,1996
537,Simon Brown,England,1996
538,Allan Nielsen,Tottenham,1996
539,Allan Nielsen,Denmark,1996
540,Garry Brady,Tottenham,1996
541,Garry Brady,Scotland,1996
542,Darren Anderton,Tottenham,1996
543,Darren Anderton,England,1996
544,Mark Arber,Tottenham,1996
545,Mark Arber,England,1996
546,Teddy Sheringham,Tottenham,1996
547,Teddy Sheringham,England,1996
548,Chris Armstrong,Tottenham,1996
549,Chris Armstrong,England,1996
550,Espen Baardsen,Tottenham,1996
551,Espen Baardsen,Norway,1996
552,Stuart Nethercott,Tottenham,1996
553,Stuart Nethercott,England,1996
554,Clive Wilson,Tottenham,1996
555,Clive Wilson,England,1996
556,Ronny Rosenthal,Tottenham,1996
557,Ronny Rosenthal,Israel,1996
558,John Scales,Tottenham,1996
559,John Scales,England,1996
560,Steffen Iversen,Tottenham,1996
561,Steffen Iversen,Norway,1996
562,Paul McVeigh,Tottenham,1996
563,Paul McVeigh,Northern Ireland,1996
564,Neale Fenn,Tottenham,1996
565,Neale Fenn,Ireland,1996
566,Sol Campbell,Tottenham,1996
567,Sol Campbell,England,1996
568,Jason Dozzell,Tottenham,1996
569,Jason Dozzell,England,1996
570,Gerry McMahon,Tottenham,1996
571,Gerry McMahon,Northern Ireland,1996
572,David Kerslake,Tottenham,1996
573,David Kerslake,England,1996
574,Danny Hill,Tottenham,1996
575,Danny Hill,England,1996
576,Andy Gray,Leeds,1996
577,Andy Gray,Scotland,1996
578,Rod Wallace,Leeds,1996
579,Rod Wallace,England,1996
580,Harry Kewell,Leeds,1996
581,Harry Kewell,Australia,1996
582,Nigel Martyn,Leeds,1996
583,Nigel Martyn,England,1996
584,Carlton Palmer,Leeds,1996
585,Carlton Palmer,England,1996
586,Gary Kelly,Leeds,1996
587,Gary Kelly,Ireland,1996
588,Ian Rush,Leeds,1996
589,Ian Rush,Wales,1996
590,Ian Harte,Leeds,1996
591,Ian Harte,Ireland,1996
592,Robert Molenaar,Leeds,1996
593,Robert Molenaar,Netherlands,1996
594,Tony Dorigo,Leeds,1996
595,Tony Dorigo,England,1996
596,Mark Jackson,Leeds,1996
597,Mark Jackson,England,1996
598,Lucas Radebe,Leeds,1996
599,Lucas Radebe,South Africa,1996
600,Lee Bowyer,Leeds,1996
601,Lee Bowyer,England,1996
602,Brian Deane,Leeds,1996
603,Brian Deane,England,1996
604,Gunnar Halle,Leeds,1996
605,Gunnar Halle,Norway,1996
606,David Wetherall,Leeds,1996
607,David Wetherall,England,1996
608,Lee Sharpe,Leeds,1996
609,Lee Sharpe,England,1996
610,Mark Beeney,Leeds,1996
611,Mark Beeney,England,1996
612,Richard Jobson,Leeds,1996
613,Richard Jobson,England,1996
614,Derek Lilley,Leeds,1996
615,Derek Lilley,Scotland,1996
616,Anthony Yeboah,Leeds,1996
617,Anthony Yeboah,Ghana,1996
618,Mark Ford,Leeds,1996
619,Mark Ford,England,1996
620,Andrew Couzens,Leeds,1996
621,Andrew Couzens,England,1996
622,Pierre Laurent,Leeds,1996
623,Pierre Laurent,France,1996
624,Alan Maybury,Leeds,1996
625,Alan Maybury,Ireland,1996
626,Martin Foster,Leeds,1996
627,Martin Foster,England,1996
628,Wesley Boyle,Leeds,1996
629,Wesley Boyle,Northern Ireland,1996
630,Paul Evans,Leeds,1996
631,Paul Evans,South Africa,1996
632,Mark Tinkler,Leeds,1996
633,Mark Tinkler,England,1996
634,Mark Hateley,Leeds,1996
635,Mark Hateley,England,1996
636,Jason Blunt,Leeds,1996
637,Jason Blunt,England,1996
638,Paul Beesley,Leeds,1996
639,Paul Beesley,England,1996
640,Paul Shepherd,Leeds,1996
641,Paul Shepherd,England,1996
642,Russell Hoult,Derby,1996
643,Russell Hoult,England,1996
644,Mauricio Solís,Derby,1996
645,Mauricio Solís,Costa Rica,1996
646,Gary Rowett,Derby,1996
647,Gary Rowett,England,1996
648,Kevin Cooper,Derby,1996
649,Kevin Cooper,England,1996
650,Chris Powell,Derby,1996
651,Chris Powell,England,1996
652,Rob Kozluk,Derby,1996
653,Rob Kozluk,England,1996
654,Darryl Powell,Derby,1996
655,Darryl Powell,Jamaica,1996
656,Paulo Wanchope,Derby,1996
657,Paulo Wanchope,Costa Rica,1996
658,Dean Yates,Derby,1996
659,Dean Yates,England,1996
660,Paul McGrath,Derby,1996
661,Paul McGrath,Ireland,1996
662,Igor Stimac,Derby,1996
663,Igor Stimac,Croatia,1996
664,Andy Quy,Derby,1996
665,Andy Quy,England,1996
666,Robin van der Laan,Derby,1996
667,Robin van der Laan,Netherlands,1996
668,Dean Sturridge,Derby,1996
669,Dean Sturridge,England,1996
670,Aljosa Asanovic,Derby,1996
671,Aljosa Asanovic,Croatia,1996
672,Ron Willems,Derby,1996
673,Ron Willems,Netherlands,1996
674,Ashley Ward,Derby,1996
675,Ashley Ward,England,1996
676,Paul Simpson,Derby,1996
677,Paul Simpson,England,1996
678,Paul Trollope,Derby,1996
679,Paul Trollope,Wales,1996
680,Jacob Laursen,Derby,1996
681,Jacob Laursen,Denmark,1996
682,Matt Carbon,Derby,1996
683,Matt Carbon,England,1996
684,Lee Carsley,Derby,1996
685,Lee Carsley,Ireland,1996
686,Sean Flynn,Derby,1996
687,Sean Flynn,England,1996
688,Mart Poom,Derby,1996
689,Mart Poom,Estonia,1996
690,Christian Dailly,Derby,1996
691,Christian Dailly,Scotland,1996
692,Paul Parker,Derby,1996
693,Paul Parker,England,1996
694,Marco Gabbiadini,Derby,1996
695,Marco Gabbiadini,England,1996
696,Marino Rahmberg,Derby,1996
697,Marino Rahmberg,Sweden,1996
698,Nick Wright,Derby,1996
699,Nick Wright,England,1996
700,Martin Taylor,Derby,1996
701,Martin Taylor,England,1996
702,Steve Sutton,Derby,1996
703,Steve Sutton,England,1996
704,Billy McKinlay,Blackburn,1996
705,Billy McKinlay,Scotland,1996
706,Tim Flowers,Blackburn,1996
707,Tim Flowers,England,1996
708,Marlon Broomes,Blackburn,1996
709,Marlon Broomes,England,1996
710,Chris Coleman,Blackburn,1996
711,Chris Coleman,Wales,1996
712,Wayne Gill,Blackburn,1996
713,Wayne Gill,England,1996
714,Jeff Kenna,Blackburn,1996
715,Jeff Kenna,Ireland,1996
716,James Beattie,Blackburn,1996
717,James Beattie,England,1996
718,Tim Sherwood,Blackburn,1996
719,Tim Sherwood,England,1996
720,Damien Duff,Blackburn,1996
721,Damien Duff,Ireland,1996
722,Colin Hendry,Blackburn,1996
723,Colin Hendry,Scotland,1996
724,Damien Johnson,Blackburn,1996
725,Damien Johnson,Northern Ireland,1996
726,Graeme Le Saux,Blackburn,1996
727,Graeme Le Saux,England,1996
728,Gary Croft,Blackburn,1996
729,Gary Croft,England,1996
730,Stuart Ripley,Blackburn,1996
731,Stuart Ripley,England,1996
732,Kevin Gallacher,Blackburn,1996
733,Kevin Gallacher,Scotland,1996
734,Chris Sutton,Blackburn,1996
735,Chris Sutton,England,1996
736,Lars Bohinen,Blackburn,1996
737,Lars Bohinen,Norway,1996
738,Jason Wilcox,Blackburn,1996
739,Jason Wilcox,England,1996
740,Nicky Marker,Blackburn,1996
741,Nicky Marker,England,1996
742,Shay Given,Blackburn,1996
743,Shay Given,Ireland,1996
744,Graham Fenton,Blackburn,1996
745,Graham Fenton,England,1996
746,Per Pedersen,Blackburn,1996
747,Per Pedersen,Denmark,1996
748,Henning Berg,Blackburn,1996
749,Henning Berg,Norway,1996
750,Georgios Donis,Blackburn,1996
751,Georgios Donis,Greece,1996
752,Garry Flitcroft,Blackburn,1996
753,Garry Flitcroft,England,1996
754,Paul Warhurst,Blackburn,1996
755,Paul Warhurst,England,1996
756,Ian Pearce,Blackburn,1996
757,Ian Pearce,England,1996
758,Niklas Gudmundsson,Blackburn,1996
759,Niklas Gudmundsson,Sweden,1996
760,Ian Bishop,West Ham,1996
761,Ian Bishop,England,1996
762,Ludek Miklosko,West Ham,1996
763,Ludek Miklosko,Czech Republic,1996
764,John Moncur,West Ham,1996
765,John Moncur,England,1996
766,Frank Lampard,West Ham,1996
767,Frank Lampard,England,1996
768,Keith Rowland,West Ham,1996
769,Keith Rowland,Northern Ireland,1996
770,Porfírio,West Ham,1996
771,Porfírio,Portugal,1996
772,Slaven Bilic,West Ham,1996
773,Slaven Bilic,Croatia,1996
774,Marc Rieper,West Ham,1996
775,Marc Rieper,Denmark,1996
776,Mike Newell,West Ham,1996
777,Mike Newell,England,1996
778,Les Sealey,West Ham,1996
779,Les Sealey,England,1996
780,Tim Breacker,West Ham,1996
781,Tim Breacker,England,1996
782,Rio Ferdinand,West Ham,1996
783,Rio Ferdinand,England,1996
784,Stan Lazaridis,West Ham,1996
785,Stan Lazaridis,Australia,1996
