,full_name,team_name,season
205,Nigel Winterburn,England,1993
206,John Jensen,Arsenal,1993
207,John Jensen,Denmark,1993
208,Jimmy Carter,Arsenal,1993
209,Jimmy Carter,England,1993
210,Anders Limpar,Arsenal,1993
211,Anders Limpar,Sweden,1993
212,Eddie McGoldrick,Arsenal,1993
213,Eddie McGoldrick,Ireland,1993
214,Ray Parlour,Arsenal,1993
215,Ray Parlour,England,1993
216,Ian Selley,Arsenal,1993
217,Ian Selley,England,1993
218,Paul Merson,Arsenal,1993
219,Paul Merson,England,1993
220,Kevin Campbell,Arsenal,1993
221,Kevin Campbell,England,1993
222,Paul Davis,Arsenal,1993
223,Paul Davis,England,1993
224,Alan Smith,Arsenal,1993
225,Alan Smith,England,1993
226,David Hillier,Arsenal,1993
227,David Hillier,England,1993
228,Pal Lydersen,Arsenal,1993
229,Pal Lydersen,Norway,1993
230,Jim Will,Arsenal,1993
231,Jim Will,Scotland,1993
232,Mark Flatts,Arsenal,1993
233,Mark Flatts,England,1993
234,David White,Leeds,1993
235,David White,England,1993
236,John Lukic,Leeds,1993
237,John Lukic,England,1993
238,Jamie Forrester,Leeds,1993
239,Jamie Forrester,England,1993
240,Tony Dorigo,Leeds,1993
241,Tony Dorigo,England,1993
242,Mark Ford,Leeds,1993
243,Mark Ford,England,1993
244,Chris Fairclough,Leeds,1993
245,Chris Fairclough,England,1993
246,Rob Bowman,Leeds,1993
247,Rob Bowman,England,1993
248,David O'Leary,Leeds,1993
249,David O'Leary,Ireland,1993
250,Paul Pettinger,Leeds,1993
251,Paul Pettinger,England,1993
252,Gordon Strachan,Leeds,1993
253,Gordon Strachan,Scotland,1993
254,David Batty,Leeds,1993
255,David Batty,England,1993
256,Rod Wallace,Leeds,1993
257,Rod Wallace,England,1993
258,Brian Deane,Leeds,1993
259,Brian Deane,England,1993
260,Gary McAllister,Leeds,1993
261,Gary McAllister,Scotland,1993
262,Gary Speed,Leeds,1993
263,Gary Speed,Wales,1993
264,Mark Beeney,Leeds,1993
265,Mark Beeney,England,1993
266,Steve Hodge,Leeds,1993
267,Steve Hodge,England,1993
268,Jon Newsome,Leeds,1993
269,Jon Newsome,England,1993
270,David Rocastle,Leeds,1993
271,David Rocastle,England,1993
272,Frank Strandli,Leeds,1993
273,Frank Strandli,Norway,1993
274,David Wetherall,Leeds,1993
275,David Wetherall,England,1993
276,Kevin Sharp,Leeds,1993
277,Kevin Sharp,Canada,1993
278,Gary Kelly,Leeds,1993
279,Gary Kelly,Ireland,1993
280,Mark Tinkler,Leeds,1993
281,Mark Tinkler,England,1993
282,Andrew Couzens,Leeds,1993
283,Andrew Couzens,England,1993
284,Noel Whelan,Leeds,1993
285,Noel Whelan,England,1993
286,John Pemberton,Leeds,1993
287,John Pemberton,England,1993
288,Mel Sterland,Leeds,1993
289,Mel Sterland,England,1993
290,Ray Wallace,Leeds,1993
291,Ray Wallace,England,1993
292,Hans Segers,MK Dons,1993
293,Hans Segers,Netherlands,1993
294,Warren Barton,MK Dons,1993
295,Warren Barton,England,1993
296,Brian McAllister,MK Dons,1993
297,Brian McAllister,Scotland,1993
298,Vinnie Jones,MK Dons,1993
299,Vinnie Jones,Wales,1993
300,Dean Blackwell,MK Dons,1993
301,Dean Blackwell,England,1993
302,Andy Clarke,MK Dons,1993
303,Andy Clarke,England,1993
304,Robbie Earle,MK Dons,1993
305,Robbie Earle,Jamaica,1993
306,Dean Holdsworth,MK Dons,1993
307,Dean Holdsworth,England,1993
308,John Scales,MK Dons,1993
309,John Scales,England,1993
310,Stewart Castledine,MK Dons,1993
311,Stewart Castledine,England,1993
312,Marcus Gayle,MK Dons,1993
313,Marcus Gayle,Jamaica,1993
314,Chris Perry,MK Dons,1993
315,Chris Perry,England,1993
316,Neil Sullivan,MK Dons,1993
317,Neil Sullivan,Scotland,1993
318,Peter Fear,MK Dons,1993
319,Peter Fear,England,1993
320,Neal Ardley,MK Dons,1993
321,Neal Ardley,England,1993
322,Justin Skinner,MK Dons,1993
323,Justin Skinner,England,1993
324,Alan Kimble,MK Dons,1993
325,Alan Kimble,England,1993
326,Gary Blissett,MK Dons,1993
327,Gary Blissett,England,1993
328,Scott Fitzgerald,MK Dons,1993
329,Scott Fitzgerald,Ireland,1993
330,John Fashanu,MK Dons,1993
331,John Fashanu,England,1993
332,Gary Elkins,MK Dons,1993
333,Gary Elkins,England,1993
334,Lawrie Sanchez,MK Dons,1993
335,Lawrie Sanchez,Northern Ireland,1993
336,Roger Joseph,MK Dons,1993
337,Roger Joseph,England,1993
338,Steve Talboys,MK Dons,1993
339,Steve Talboys,England,1993
340,Greg Berry,MK Dons,1993
341,Greg Berry,England,1993
342,Gerald Dobbs,MK Dons,1993
343,Gerald Dobbs,England,1993
344,Paul Miller,MK Dons,1993
345,Paul Miller,England,1993
346,John Sheridan,Sheff Wed,1993
347,John Sheridan,Ireland,1993
348,Roland Nilsson,Sheff Wed,1993
349,Roland Nilsson,Sweden,1993
350,Chris Bart-Williams,Sheff Wed,1993
351,Chris Bart-Williams,England,1993
352,Gordon Watson,Sheff Wed,1993
353,Gordon Watson,England,1993
354,Mark Bright,Sheff Wed,1993
355,Mark Bright,England,1993
356,Julian Watts,Sheff Wed,1993
357,Julian Watts,England,1993
358,Lee Briscoe,Sheff Wed,1993
359,Lee Briscoe,England,1993
360,Mike Williams,Sheff Wed,1993
361,Mike Williams,England,1993
362,Simon Coleman,Sheff Wed,1993
363,Simon Coleman,England,1993
364,Chris Woods,Sheff Wed,1993
365,Chris Woods,England,1993
366,Trevor Francis,Sheff Wed,1993
367,Trevor Francis,England,1993
368,Nigel Worthington,Sheff Wed,1993
369,Nigel Worthington,Northern Ireland,1993
370,David Hirst,Sheff Wed,1993
371,David Hirst,England,1993
372,Graham Hyde,Sheff Wed,1993
373,Graham Hyde,England,1993
374,Ryan Anthony Jones,Sheff Wed,1993
375,Ryan Anthony Jones,Wales,1993
376,Phil King,Sheff Wed,1993
377,Phil King,England,1993
378,Carlton Palmer,Sheff Wed,1993
379,Carlton Palmer,England,1993
380,Andy Pearce,Sheff Wed,1993
381,Andy Pearce,England,1993
382,Nigel Pearson,Sheff Wed,1993
383,Nigel Pearson,England,1993
384,Adem Poric,Sheff Wed,1993
385,Adem Poric,Australia,1993
386,Kevin Pressman,Sheff Wed,1993
387,Kevin Pressman,England,1993
388,Andy Sinton,Sheff Wed,1993
389,Andy Sinton,England,1993
390,Chris Waddle,Sheff Wed,1993
391,Chris Waddle,England,1993
392,Des Walker,Sheff Wed,1993
393,Des Walker,England,1993
394,Paul Warhurst,Sheff Wed,1993
395,Paul Warhurst,England,1993
396,Nigel Jemson,Sheff Wed,1993
397,Nigel Jemson,England,1993
398,Brian Linighan,Sheff Wed,1993
399,Brian Linighan,England,1993
400,Lance Key,Sheff Wed,1993
401,Lance Key,England,1993
402,Simon Stewart,Sheff Wed,1993
403,Simon Stewart,England,1993
404,Steve Brown,Sheff Wed,1993
405,Steve Brown,England,1993
406,John Harkes,Sheff Wed,1993
407,John Harkes,United States,1993
408,David James,Liverpool,1993
409,David James,England,1993
410,Robbie Fowler,Liverpool,1993
411,Robbie Fowler,England,1993
412,Ian Rush,Liverpool,1993
413,Ian Rush,Wales,1993
414,Rob Jones,Liverpool,1993
415,Rob Jones,England,1993
416,Dominic Matteo,Liverpool,1993
417,Dominic Matteo,Scotland,1993
418,Steve Nicol,Liverpool,1993
419,Steve Nicol,Scotland,1993
420,Torben Piechnik,Liverpool,1993
421,Torben Piechnik,Denmark,1993
422,Mark Wright,Liverpool,1993
423,Mark Wright,England,1993
424,Nigel Clough,Liverpool,1993
425,Nigel Clough,England,1993
426,Jan Mölby,Liverpool,1993
427,Jan Mölby,Denmark,1993
428,Ronnie Whelan,Liverpool,1993
429,Ronnie Whelan,Ireland,1993
430,Stig Inge Björnebye,Liverpool,1993
431,Stig Inge Björnebye,Norway,1993
432,Neil Ruddock,Liverpool,1993
433,Neil Ruddock,England,1993
434,John Barnes,Liverpool,1993
435,John Barnes,England,1993
436,Jamie Redknapp,Liverpool,1993
437,Jamie Redknapp,England,1993
438,Michael Thomas,Liverpool,1993
439,Michael Thomas,England,1993
440,Mark Gayle,Liverpool,1993
441,Mark Gayle,England,1993
442,Phil Charnock,Liverpool,1993
443,Phil Charnock,England,1993
444,Tony Warner,Liverpool,1993
445,Tony Warner,Trinidad and Tobago,1993
446,Don Hutchison,Liverpool,1993
447,Don Hutchison,Scotland,1993
448,Steve McManaman,Liverpool,1993
449,Steve McManaman,England,1993
450,Mike Hooper,Liverpool,1993
451,Mike Hooper,England,1993
452,Bruce Grobbelaar,Liverpool,1993
453,Bruce Grobbelaar,Zimbabwe,1993
454,Julian Dicks,Liverpool,1993
455,Julian Dicks,England,1993
456,Steve Harkness,Liverpool,1993
457,Steve Harkness,England,1993
458,Ronny Rosenthal,Liverpool,1993
459,Ronny Rosenthal,Israel,1993
460,Mark Walters,Liverpool,1993
461,Mark Walters,England,1993
462,Lee Jones,Liverpool,1993
463,Lee Jones,Wales,1993
464,David Burrows,Liverpool,1993
465,David Burrows,England,1993
466,Mike Marsh,Liverpool,1993
467,Mike Marsh,England,1993
468,Paul Stewart,Liverpool,1993
469,Paul Stewart,England,1993
470,Danny Dichio,QPR,1993
471,Danny Dichio,England,1993
472,Trevor Sinclair,QPR,1993
473,Trevor Sinclair,England,1993
474,Bradley Allen,QPR,1993
475,Bradley Allen,England,1993
476,Steve Yates,QPR,1993
477,Steve Yates,England,1993
478,David Bardsley,QPR,1993
479,David Bardsley,England,1993
480,Simon Barker,QPR,1993
481,Simon Barker,England,1993
482,Rufus Brevett,QPR,1993
483,Rufus Brevett,England,1993
484,Les Ferdinand,QPR,1993
485,Les Ferdinand,England,1993
486,Ian Holloway,QPR,1993
487,Ian Holloway,England,1993
488,Andy Impey,QPR,1993
489,Andy Impey,England,1993
490,Alan McDonald,QPR,1993
491,Alan McDonald,Northern Ireland,1993
492,Darren Peacock,QPR,1993
493,Darren Peacock,England,1993
494,Gary Penrice,QPR,1993
495,Gary Penrice,England,1993
496,Karl Ready,QPR,1993
497,Karl Ready,Wales,1993
498,Tony Roberts,QPR,1993
499,Tony Roberts,Wales,1993
500,Jan Stejskal,QPR,1993
501,Jan Stejskal,Czech Republic,1993
502,Ray Wilkins,QPR,1993
503,Ray Wilkins,England,1993
504,Clive Wilson,QPR,1993
505,Clive Wilson,England,1993
506,Alan McCarthy,QPR,1993
507,Alan McCarthy,Wales,1993
508,Michael Meaker,QPR,1993
509,Michael Meaker,Wales,1993
510,Devon White,QPR,1993
511,Devon White,England,1993
512,Peter Caldwell,QPR,1993
513,Peter Caldwell,England,1993
514,Maurice Doyle,QPR,1993
515,Maurice Doyle,England,1993
516,Tony Witter,QPR,1993
517,Tony Witter,England,1993
518,Danny Maddix,QPR,1993
519,Danny Maddix,Jamaica,1993
520,Dennis Bailey,QPR,1993
521,Dennis Bailey,England,1993
522,Andy Sinton,QPR,1993
523,Andy Sinton,England,1993
524,Ray Houghton,Aston Villa,1993
525,Ray Houghton,Ireland,1993
526,Paul McGrath,Aston Villa,1993
527,Paul McGrath,Ireland,1993
528,Andy Townsend,Aston Villa,1993
529,Andy Townsend,Ireland,1993
530,Tony Daley,Aston Villa,1993
531,Tony Daley,England,1993
532,Nigel Spink,Aston Villa,1993
533,Nigel Spink,England,1993
534,Earl Barrett,Aston Villa,1993
535,Earl Barrett,England,1993
536,Steve Staunton,Aston Villa,1993
537,Steve Staunton,Ireland,1993
538,Kevin Richardson,Aston Villa,1993
539,Kevin Richardson,England,1993
540,Garry Parker,Aston Villa,1993
541,Garry Parker,England,1993
542,Dean Saunders,Aston Villa,1993
543,Dean Saunders,Wales,1993
544,Dalian Atkinson,Aston Villa,1993
545,Dalian Atkinson,England,1993
546,Mark Bosnich,Aston Villa,1993
547,Mark Bosnich,Australia,1993
548,Gordon Cowans,Aston Villa,1993
549,Gordon Cowans,England,1993
550,Neil Cox,Aston Villa,1993
551,Neil Cox,England,1993
552,Dwight Yorke,Aston Villa,1993
553,Dwight Yorke,Trinidad and Tobago,1993
554,Guy Whittingham,Aston Villa,1993
555,Guy Whittingham,England,1993
556,Graham Fenton,Aston Villa,1993
557,Graham Fenton,England,1993
558,Steve Froggatt,Aston Villa,1993
559,Steve Froggatt,England,1993
560,Stefan Beinlich,Aston Villa,1993
561,Stefan Beinlich,Germany,1993
562,Matthias Breitkreutz,Aston Villa,1993
563,Matthias Breitkreutz,Germany,1993
564,Ugo Ehiogu,Aston Villa,1993
565,Ugo Ehiogu,England,1993
566,David Farrell,Aston Villa,1993
567,David Farrell,England,1993
568,Dariusz Kubicki,Aston Villa,1993
569,Dariusz Kubicki,Poland,1993
570,Shaun Teale,Aston Villa,1993
571,Shaun Teale,England,1993
572,Michael Oakes,Aston Villa,1993
573,Michael Oakes,England,1993
574,Neil Davis,Aston Villa,1993
575,Neil Davis,England,1993
576,Bryan Small,Aston Villa,1993
577,Bryan Small,England,1993
578,Steve Ogrizovic,Coventry,1993
579,Steve Ogrizovic,England,1993
580,Brian Borrows,Coventry,1993
581,Brian Borrows,England,1993
582,Peter Atherton,Coventry,1993
583,Peter Atherton,England,1993
584,Mick Harford,Coventry,1993
585,Mick Harford,England,1993
586,Stewart Robson,Coventry,1993
587,Stewart Robson,England,1993
588,Peter Ndlovu,Coventry,1993
589,Peter Ndlovu,Zimbabwe,1993
590,Paul Williams,Coventry,1993
591,Paul Williams,England,1993
592,Willie Boland,Coventry,1993
593,Willie Boland,Ireland,1993
594,Roy Wegerle,Coventry,1993
595,Roy Wegerle,United States,1993
596,Phil Babb,Coventry,1993
597,Phil Babb,Ireland,1993
598,Chris Marsden,Coventry,1993
599,Chris Marsden,England,1993
600,Leigh Jenkinson,Coventry,1993
601,Leigh Jenkinson,Wales,1993
602,Jonathan Gould,Coventry,1993
603,Jonathan Gould,Scotland,1993
604,Zbigniew Kruszyński,Coventry,1993
605,Zbigniew Kruszyński,Poland,1993
606,Tim Dalton,Coventry,1993
607,Tim Dalton,Ireland,1993
608,Martyn Booty,Coventry,1993
609,Martyn Booty,England,1993
610,David Busst,Coventry,1993
611,David Busst,England,1993
612,Julian Darby,Coventry,1993
613,Julian Darby,England,1993
614,Sean Flynn,Coventry,1993
615,Sean Flynn,England,1993
616,Lloyd McGrath,Coventry,1993
617,Lloyd McGrath,England,1993
618,Steve Morgan,Coventry,1993
619,Steve Morgan,England,1993
620,Ally Pickering,Coventry,1993
621,Ally Pickering,England,1993
622,Micky Quinn,Coventry,1993
623,Micky Quinn,England,1993
624,David Rennie,Coventry,1993
625,David Rennie,Scotland,1993
626,Alexander Robertson,Coventry,1993
627,Alexander Robertson,Scotland,1993
628,John Williams,Coventry,1993
629,John Williams,England,1993
630,Tony Sheridan,Coventry,1993
631,Tony Sheridan,Ireland,1993
632,Lee Hurst,Coventry,1993
633,Lee Hurst,England,1993
634,John Gayle,Coventry,1993
635,John Gayle,England,1993
636,Paul Williams,Coventry,1993
637,Paul Williams,England,1993
638,Neil Adams,Norwich,1993
639,Neil Adams,England,1993
640,Chris Sutton,Norwich,1993
641,Chris Sutton,England,1993
642,Ade Akinbiyi,Norwich,1993
643,Ade Akinbiyi,Nigeria,1993
644,Rob Ullathorne,Norwich,1993
645,Rob Ullathorne,England,1993
646,Mark Bowen,Norwich,1993
647,Mark Bowen,Wales,1993
648,Colin Woodthorpe,Norwich,1993
649,Colin Woodthorpe,England,1993
650,Ian Butterworth,Norwich,1993
651,Ian Butterworth,England,1993
652,Ian Culverhouse,Norwich,1993
653,Ian Culverhouse,England,1993
654,Darren Eadie,Norwich,1993
655,Darren Eadie,England,1993
656,Efan Ekoku,Norwich,1993
657,Efan Ekoku,Nigeria,1993
658,Ruel Fox,Norwich,1993
659,Ruel Fox,Montserrat,1993
660,Jeremy Goss,Norwich,1993
661,Jeremy Goss,Wales,1993
662,Bryan Gunn,Norwich,1993
663,Bryan Gunn,Scotland,1993
664,Scott Howie,Norwich,1993
665,Scott Howie,Scotland,1993
666,Andy Johnson,Norwich,1993
667,Andy Johnson,Wales,1993
668,Gary Megson,Norwich,1993
669,Gary Megson,England,1993
670,Rob Newman,Norwich,1993
671,Rob Newman,England,1993
672,John Polston,Norwich,1993
673,John Polston,England,1993
674,Spencer Prior,Norwich,1993
675,Spencer Prior,England,1993
676,Mark Robins,Norwich,1993
677,Mark Robins,England,1993
678,David Smith,Norwich,1993
679,David Smith,England,1993
680,Daryl Sutch,Norwich,1993
681,Daryl Sutch,England,1993
682,Ian Crook,Norwich,1993
683,Ian Crook,England,1993
684,Deryn Brace,Norwich,1993
685,Deryn Brace,Wales,1993
686,Andy Marshall,Norwich,1993
687,Andy Marshall,England,1993
688,Jamie Cureton,Norwich,1993
689,Jamie Cureton,England,1993
690,Mark Walton,Norwich,1993
691,Mark Walton,Wales,1993
692,Lee Power,Norwich,1993
693,Lee Power,Ireland,1993
694,Gerry Peyton,West Ham,1993
695,Gerry Peyton,Ireland,1993
696,Ian Bishop,West Ham,1993
697,Ian Bishop,England,1993
698,Clive Allen,West Ham,1993
699,Clive Allen,England,1993
700,Keith Rowland,West Ham,1993
701,Keith Rowland,Northern Ireland,1993
702,Danny Williamson,West Ham,1993
703,Danny Williamson,England,1993
704,Tim Breacker,West Ham,1993
705,Tim Breacker,England,1993
706,David Burrows,West Ham,1993
707,David Burrows,England,1993
708,Lee Chapman,West Ham,1993
709,Lee Chapman,England,1993
710,Julian Dicks,West Ham,1993
711,Julian Dicks,England,1993
712,Dale Gordon,West Ham,1993
713,Dale Gordon,England,1993
714,Matty Holmes,West Ham,1993
715,Matty Holmes,England,1993
716,Steve Jones,West Ham,1993
717,Steve Jones,England,1993
718,Mike Marsh,West Ham,1993
719,Mike Marsh,England,1993
720,Alvin Martin,West Ham,1993
721,Alvin Martin,England,1993
722,Ludek Miklosko,West Ham,1993
723,Ludek Miklosko,Czech Republic,1993
724,Trevor Morley,West Ham,1993
725,Trevor Morley,England,1993
726,Steve Potts,West Ham,1993
727,Steve Potts,England,1993
728,Martin Allen,West Ham,1993
729,Martin Allen,England,1993
730,Jeroen Boere,West Ham,1993
731,Jeroen Boere,Netherlands,1993
732,Kenny Brown,West Ham,1993
733,Kenny Brown,England,1993
734,Peter Butler,West Ham,1993
735,Peter Butler,England,1993
736,Matthew Rush,West Ham,1993
737,Matthew Rush,Ireland,1993
738,Tony Gale,West Ham,1993
739,Tony Gale,England,1993
740,Colin Foster,West Ham,1993
741,Colin Foster,England,1993
742,Paul Marquis,West Ham,1993
743,Paul Marquis,England,1993
744,Paul Mitchell,West Ham,1993
745,Paul Mitchell,England,1993
746,Mark Robson,West Ham,1993
747,Mark Robson,England,1993
748,Alex Bunbury,West Ham,1993
749,Alex Bunbury,Canada,1993
750,Gary Kelly,West Ham,1993
751,Gary Kelly,Ireland,1993
752,Dave Beasant,Chelsea,1993
753,Dave Beasant,England,1993
754,David Hopkin,Chelsea,1993
755,David Hopkin,Scotland,1993
756,Kevin Hitchcock,Chelsea,1993
757,Kevin Hitchcock,England,1993
758,Gavin Peacock,Chelsea,1993
759,Gavin Peacock,England,1993
760,Dmitriy Kharin,Chelsea,1993
761,Dmitriy Kharin,Russia,1993
762,Nigel Spackman,Chelsea,1993
763,Nigel Spackman,England,1993
764,Mal Donaghy,Chelsea,1993
765,Mal Donaghy,Northern Ireland,1993
766,Graham Rix,Chelsea,1993
767,Graham Rix,England,1993
768,Graham Stuart,Chelsea,1993
769,Graham Stuart,England,1993
770,Gareth Hall,Chelsea,1993
771,Gareth Hall,Wales,1993
772,Tony Cascarino,Chelsea,1993
773,Tony Cascarino,Ireland,1993
774,Erland Johnsen,Chelsea,1993
775,Erland Johnsen,Norway,1993
776,Robert Fleck,Chelsea,1993
777,Robert Fleck,Scotland,1993
778,Jakob Kjeldbjerg,Chelsea,1993
779,Jakob Kjeldbjerg,Denmark,1993
780,Steve Livingstone,Chelsea,1993
781,Steve Livingstone,England,1993
782,Neil Shipperley,Chelsea,1993
783,Neil Shipperley,England,1993
784,Andy Myers,Chelsea,1993
785,Andy Myers,England,1993
786,John Spencer,Chelsea,1993
787,John Spencer,Scotland,1993
788,Frank Sinclair,Chelsea,1993
789,Frank Sinclair,Jamaica,1993
790,Mark Stein,Chelsea,1993
791,Mark Stein,England,1993
792,Anthony Barness,Chelsea,1993
793,Anthony Barness,England,1993
794,Steve Clarke,Chelsea,1993
795,Steve Clarke,Scotland,1993
796,Michael Duberry,Chelsea,1993
797,Michael Duberry,England,1993
798,Andy Dow,Chelsea,1993
799,Andy Dow,Scotland,1993
800,Darren Barnard,Chelsea,1993
