,full_name,team_name,season
336,Dion Dublin,Aston Villa,2003
337,Dion Dublin,England,2003
338,Stefan Postma,Aston Villa,2003
339,Stefan Postma,Netherlands,2003
340,Stefan Moore,Aston Villa,2003
341,Stefan Moore,England,2003
342,Thomas Sörensen,Aston Villa,2003
343,Thomas Sörensen,Denmark,2003
344,Darius Vassell,Aston Villa,2003
345,Darius Vassell,England,2003
346,Mark Delaney,Aston Villa,2003
347,Mark Delaney,Wales,2003
348,Ronny Johnsen,Aston Villa,2003
349,Ronny Johnsen,Norway,2003
350,Olof Mellberg,Aston Villa,2003
351,Olof Mellberg,Sweden,2003
352,Liam Ridgewell,Aston Villa,2003
353,Liam Ridgewell,England,2003
354,Jlloyd Samuel,Aston Villa,2003
355,Jlloyd Samuel,Trinidad and Tobago,2003
356,Gareth Barry,Aston Villa,2003
357,Gareth Barry,England,2003
358,Steven Davis,Aston Villa,2003
359,Steven Davis,Northern Ireland,2003
360,Ulises de la Cruz,Aston Villa,2003
361,Ulises de la Cruz,Ecuador,2003
362,Lee Hendrie,Aston Villa,2003
363,Lee Hendrie,England,2003
364,Thomas Hitzlsperger,Aston Villa,2003
365,Thomas Hitzlsperger,Germany,2003
366,Hassan Kachloul,Aston Villa,2003
367,Hassan Kachloul,Morocco,2003
368,Gavin McCann,Aston Villa,2003
369,Gavin McCann,England,2003
370,Nolberto Solano,Aston Villa,2003
371,Nolberto Solano,Peru,2003
372,Peter Whittingham,Aston Villa,2003
373,Peter Whittingham,England,2003
374,Marcus Allbäck,Aston Villa,2003
375,Marcus Allbäck,Sweden,2003
376,Juan Pablo Ángel,Aston Villa,2003
377,Juan Pablo Ángel,Colombia,2003
378,Peter Crouch,Aston Villa,2003
379,Peter Crouch,England,2003
380,Alpay Özalan,Aston Villa,2003
381,Alpay Özalan,Turkey,2003
382,Mark Kinsella,Aston Villa,2003
383,Mark Kinsella,Ireland,2003
384,Mustapha Hadji,Aston Villa,2003
385,Mustapha Hadji,Morocco,2003
386,Luke Moore,Aston Villa,2003
387,Luke Moore,England,2003
388,Dean Kiely,Charlton,2003
389,Dean Kiely,Ireland,2003
390,Lloyd Sam,Charlton,2003
391,Lloyd Sam,Ghana,2003
392,Simon Royce,Charlton,2003
393,Simon Royce,England,2003
394,Graham Stuart,Charlton,2003
395,Graham Stuart,England,2003
396,Sérgio Leite,Charlton,2003
397,Sérgio Leite,Portugal,2003
398,Jerome Thomas,Charlton,2003
399,Jerome Thomas,England,2003
400,Mark Fish,Charlton,2003
401,Mark Fish,South Africa,2003
402,Shaun Bartlett,Charlton,2003
403,Shaun Bartlett,South Africa,2003
404,Jonathan Fortune,Charlton,2003
405,Jonathan Fortune,England,2003
406,Carlton Cole,Charlton,2003
407,Carlton Cole,England,2003
408,Hermann Hreidarsson,Charlton,2003
409,Hermann Hreidarsson,Iceland,2003
410,Paolo Di Canio,Charlton,2003
411,Paolo Di Canio,Italy,2003
412,Radostin Kishishev,Charlton,2003
413,Radostin Kishishev,Bulgaria,2003
414,Jason Euell,Charlton,2003
415,Jason Euell,Jamaica,2003
416,Paul Konchesky,Charlton,2003
417,Paul Konchesky,England,2003
418,Jonatan Johansson,Charlton,2003
419,Jonatan Johansson,Finland,2003
420,Chris Perry,Charlton,2003
421,Chris Perry,England,2003
422,Kevin Lisbie,Charlton,2003
423,Kevin Lisbie,Jamaica,2003
424,Chris Powell,Charlton,2003
425,Chris Powell,England,2003
426,Gary Rowett,Charlton,2003
427,Gary Rowett,England,2003
428,Richard Rufus,Charlton,2003
429,Richard Rufus,England,2003
430,Osei Sankofa,Charlton,2003
431,Osei Sankofa,England,2003
432,Michael Turner,Charlton,2003
433,Michael Turner,England,2003
434,Luke Young,Charlton,2003
435,Luke Young,England,2003
436,Jamal Campbell-Ryce,Charlton,2003
437,Jamal Campbell-Ryce,Jamaica,2003
438,Adrian Deane,Charlton,2003
439,Adrian Deane,Ireland,2003
440,Matt Holland,Charlton,2003
441,Matt Holland,Ireland,2003
442,Stephen Hughes,Charlton,2003
443,Stephen Hughes,England,2003
444,Claus Jensen,Charlton,2003
445,Claus Jensen,Denmark,2003
446,Scott Parker,Charlton,2003
447,Scott Parker,England,2003
448,Mathias Svensson,Charlton,2003
449,Mathias Svensson,Sweden,2003
450,Ricky Shakes,Bolton,2003
451,Ricky Shakes,Guyana,2003
452,Jussi Jääskeläinen,Bolton,2003
453,Jussi Jääskeläinen,Finland,2003
454,Kevin Davies,Bolton,2003
455,Kevin Davies,England,2003
456,Kevin Poole,Bolton,2003
457,Kevin Poole,England,2003
458,Youri Djorkaeff,Bolton,2003
459,Youri Djorkaeff,France,2003
460,Donovan Ricketts,Bolton,2003
461,Donovan Ricketts,Jamaica,2003
462,Javi Moreno,Bolton,2003
463,Javi Moreno,Spain,2003
464,Anthony Barness,Bolton,2003
465,Anthony Barness,England,2003
466,Henrik Pedersen,Bolton,2003
467,Henrik Pedersen,Denmark,2003
468,Charlie Comyn-Platt,Bolton,2003
469,Charlie Comyn-Platt,England,2003
470,Dwight Pezzarossi,Bolton,2003
471,Dwight Pezzarossi,Guatemala,2003
472,Émerson Thome,Bolton,2003
473,Émerson Thome,Brazil,2003
474,Ricardo Vaz Tê,Bolton,2003
475,Ricardo Vaz Tê,Portugal,2003
476,Steve Howey,Bolton,2003
477,Steve Howey,England,2003
478,Nicky Hunt,Bolton,2003
479,Nicky Hunt,England,2003
480,Iván Campo,Bolton,2003
481,Iván Campo,Spain,2003
482,Florent Laville,Bolton,2003
483,Florent Laville,France,2003
484,Danny Livesey,Bolton,2003
485,Danny Livesey,England,2003
486,Bruno N'Gotty,Bolton,2003
487,Bruno N'Gotty,France,2003
488,Ibrahim Bá,Bolton,2003
489,Ibrahim Bá,France,2003
490,Simon Charlton,Bolton,2003
491,Simon Charlton,England,2003
492,Per Frandsen,Bolton,2003
493,Per Frandsen,Denmark,2003
494,Ricardo Gardner,Bolton,2003
495,Ricardo Gardner,Jamaica,2003
496,Stelios Giannakopoulos,Bolton,2003
497,Stelios Giannakopoulos,Greece,2003
498,Kevin Nolan,Bolton,2003
499,Kevin Nolan,England,2003
500,Jay-Jay Okocha,Bolton,2003
501,Jay-Jay Okocha,Nigeria,2003
502,Delroy Facey,Bolton,2003
503,Delroy Facey,Grenada,2003
504,Jardel,Bolton,2003
505,Jardel,Brazil,2003
506,Glen Little,Bolton,2003
507,Glen Little,England,2003
508,Bülent Akin,Bolton,2003
509,Bülent Akin,Turkey,2003
510,Jon Otsemobor,Bolton,2003
511,Jon Otsemobor,England,2003
512,Jeff Smith,Bolton,2003
513,Jeff Smith,England,2003
514,Jason Talbot,Bolton,2003
515,Jason Talbot,England,2003
516,Cleveland Taylor,Bolton,2003
517,Cleveland Taylor,Jamaica,2003
518,Jeremy Bon,Bolton,2003
519,Jeremy Bon,France,2003
520,Dave Beasant,Fulham,2003
521,Dave Beasant,England,2003
522,Steed Malbranque,Fulham,2003
523,Steed Malbranque,France,2003
524,Mark Crossley,Fulham,2003
525,Mark Crossley,Wales,2003
526,Mark Pembridge,Fulham,2003
527,Mark Pembridge,Wales,2003
528,Edwin van der Sar,Fulham,2003
529,Edwin van der Sar,Netherlands,2003
530,Bobby Petta,Fulham,2003
531,Bobby Petta,Netherlands,2003
532,Carlos Bocanegra,Fulham,2003
533,Carlos Bocanegra,United States,2003
534,Zesh Rehman,Fulham,2003
535,Zesh Rehman,Pakistan,2003
536,Jérôme Bonnissel,Fulham,2003
537,Jérôme Bonnissel,France,2003
538,Elvis Hammond,Fulham,2003
539,Elvis Hammond,Ghana,2003
540,Martin Djetou,Fulham,2003
541,Martin Djetou,France,2003
542,Barry Hayles,Fulham,2003
543,Barry Hayles,Jamaica,2003
544,Alain Goma,Fulham,2003
545,Alain Goma,France,2003
546,Collins John,Fulham,2003
547,Collins John,Netherlands,2003
548,Adam Green,Fulham,2003
549,Adam Green,England,2003
550,Brian McBride,Fulham,2003
551,Brian McBride,United States,2003
552,Zat Knight,Fulham,2003
553,Zat Knight,England,2003
554,Darren Pratley,Fulham,2003
555,Darren Pratley,England,2003
556,Alex Lawless,Fulham,2003
557,Alex Lawless,Wales,2003
558,Facundo Sava,Fulham,2003
559,Facundo Sava,Argentina,2003
560,Dean Leacock,Fulham,2003
561,Dean Leacock,England,2003
562,Andrejs Stolcers,Fulham,2003
563,Andrejs Stolcers,Latvia,2003
564,Ian Pearce,Fulham,2003
565,Ian Pearce,England,2003
566,Moritz Volz,Fulham,2003
567,Moritz Volz,Germany,2003
568,Luís Boa Morte,Fulham,2003
569,Luís Boa Morte,Portugal,2003
570,Malik Buari,Fulham,2003
571,Malik Buari,Ghana,2003
572,Lee Clark,Fulham,2003
573,Lee Clark,England,2003
574,Sean Davis,Fulham,2003
575,Sean Davis,England,2003
576,Jon Harley,Fulham,2003
577,Jon Harley,England,2003
578,Junichi Inamoto,Fulham,2003
579,Junichi Inamoto,Japan,2003
580,Sylvain Legwinski,Fulham,2003
581,Sylvain Legwinski,France,2003
582,Steve Marlet,Fulham,2003
583,Steve Marlet,France,2003
584,Louis Saha,Fulham,2003
585,Louis Saha,France,2003
586,Andy Melville,Fulham,2003
587,Andy Melville,Wales,2003
588,Tom Davis,Fulham,2003
589,Tom Davis,England,2003
590,Ian Bennett,Birmingham,2003
591,Ian Bennett,England,2003
592,Clinton Morrison,Birmingham,2003
593,Clinton Morrison,Ireland,2003
594,Maik Taylor,Birmingham,2003
595,Maik Taylor,Northern Ireland,2003
596,Kenny Cunningham,Birmingham,2003
597,Kenny Cunningham,Ireland,2003
598,Martin Grainger,Birmingham,2003
599,Martin Grainger,England,2003
600,Darren Purse,Birmingham,2003
601,Darren Purse,England,2003
602,Martin Taylor,Birmingham,2003
603,Martin Taylor,England,2003
604,Olivier Tébily,Birmingham,2003
605,Olivier Tébily,Cote d'Ivoire,2003
606,Matthew Upson,Birmingham,2003
607,Matthew Upson,England,2003
608,Darren Carter,Birmingham,2003
609,Darren Carter,England,2003
610,Aliou Cissé,Birmingham,2003
611,Aliou Cissé,Senegal,2003
612,Jamie Clapham,Birmingham,2003
613,Jamie Clapham,England,2003
614,Stephen Clemence,Birmingham,2003
615,Stephen Clemence,England,2003
616,David Dunn,Birmingham,2003
617,David Dunn,England,2003
618,Bryan Hughes,Birmingham,2003
619,Bryan Hughes,England,2003
620,Damien Johnson,Birmingham,2003
621,Damien Johnson,Northern Ireland,2003
622,Stan Lazaridis,Birmingham,2003
623,Stan Lazaridis,Australia,2003
624,Robbie Savage,Birmingham,2003
625,Robbie Savage,Wales,2003
626,Andy Barrowman,Birmingham,2003
627,Andy Barrowman,Scotland,2003
628,Mikael Forssell,Birmingham,2003
629,Mikael Forssell,Finland,2003
630,Stern John,Birmingham,2003
631,Stern John,Trinidad and Tobago,2003
632,Jeff Kenna,Birmingham,2003
633,Jeff Kenna,Ireland,2003
634,Christophe Dugarry,Birmingham,2003
635,Christophe Dugarry,France,2003
636,Geoff Horsfield,Birmingham,2003
637,Geoff Horsfield,England,2003
638,Paul Devlin,Birmingham,2003
639,Paul Devlin,Scotland,2003
640,Luciano Figueroa,Birmingham,2003
641,Luciano Figueroa,Argentina,2003
642,Jovan Kirovski,Birmingham,2003
643,Jovan Kirovski,United States,2003
644,Colin Doyle,Birmingham,2003
645,Colin Doyle,Ireland,2003
646,Brad Jones,Middlesbrough,2003
647,Brad Jones,Australia,2003
648,Juninho Paulista,Middlesbrough,2003
649,Juninho Paulista,Brazil,2003
650,Carlo Nash,Middlesbrough,2003
651,Carlo Nash,England,2003
652,Gaizka Mendieta,Middlesbrough,2003
653,Gaizka Mendieta,Spain,2003
654,Sam Russell,Middlesbrough,2003
655,Sam Russell,England,2003
656,James Morrison,Middlesbrough,2003
657,James Morrison,Scotland,2003
658,Mark Schwarzer,Middlesbrough,2003
659,Mark Schwarzer,Australia,2003
660,Stuart Parnaby,Middlesbrough,2003
661,Stuart Parnaby,England,2003
662,Ross Turnbull,Middlesbrough,2003
663,Ross Turnbull,England,2003
664,Mark Wilson,Middlesbrough,2003
665,Mark Wilson,England,2003
666,Brian Close,Middlesbrough,2003
667,Brian Close,Northern Ireland,2003
668,Boudewijn Zenden,Middlesbrough,2003
669,Boudewijn Zenden,Netherlands,2003
670,Colin Cooper,Middlesbrough,2003
671,Colin Cooper,England,2003
672,Malcolm Christie,Middlesbrough,2003
673,Malcolm Christie,England,2003
674,Andrew Davies,Middlesbrough,2003
675,Andrew Davies,England,2003
676,Cameron Jerome,Middlesbrough,2003
677,Cameron Jerome,Grenada,2003
678,Ugo Ehiogu,Middlesbrough,2003
679,Ugo Ehiogu,England,2003
680,Joseph-Désiré Job,Middlesbrough,2003
681,Joseph-Désiré Job,Cameroon,2003
682,Danny Mills,Middlesbrough,2003
683,Danny Mills,England,2003
684,Massimo Maccarone,Middlesbrough,2003
685,Massimo Maccarone,Italy,2003
686,David Murphy,Middlesbrough,2003
687,David Murphy,England,2003
688,Szilard Nemeth,Middlesbrough,2003
689,Szilard Nemeth,Slovakia,2003
690,Franck Queudrue,Middlesbrough,2003
691,Franck Queudrue,France,2003
692,Michael Ricketts,Middlesbrough,2003
693,Michael Ricketts,England,2003
694,Chris Riggott,Middlesbrough,2003
695,Chris Riggott,England,2003
696,Gareth Southgate,Middlesbrough,2003
697,Gareth Southgate,England,2003
698,George Boateng,Middlesbrough,2003
699,George Boateng,Netherlands,2003
700,Doriva,Middlesbrough,2003
701,Doriva,Brazil,2003
702,Craig Dove,Middlesbrough,2003
703,Craig Dove,England,2003
704,Stewart Downing,Middlesbrough,2003
705,Stewart Downing,England,2003
706,Jonathan Greening,Middlesbrough,2003
707,Jonathan Greening,England,2003
708,Allan Johnston,Middlesbrough,2003
709,Allan Johnston,Scotland,2003
710,Alan Wright,Middlesbrough,2003
711,Alan Wright,England,2003
712,Carlos Marinelli,Middlesbrough,2003
713,Carlos Marinelli,Argentina,2003
714,Robbie Stockdale,Middlesbrough,2003
715,Robbie Stockdale,Scotland,2003
716,Matthew Bates,Middlesbrough,2003
717,Matthew Bates,England,2003
718,Alan Blayney,Southampton,2003
719,Alan Blayney,Northern Ireland,2003
720,Chris Marsden,Southampton,2003
721,Chris Marsden,England,2003
722,Antti Niemi,Southampton,2003
723,Antti Niemi,Finland,2003
724,Neil McCann,Southampton,2003
725,Neil McCann,Scotland,2003
726,Paul Smith,Southampton,2003
727,Paul Smith,England,2003
728,Matt Oakley,Southampton,2003
729,Matt Oakley,England,2003
730,Chris Baird,Southampton,2003
731,Chris Baird,Northern Ireland,2003
732,Andrejs Pereplotkins,Southampton,2003
733,Andrejs Pereplotkins,Latvia,2003
734,Francis Benali,Southampton,2003
735,Francis Benali,England,2003
736,Anders Svensson,Southampton,2003
737,Anders Svensson,Sweden,2003
738,Stephen Crainey,Southampton,2003
739,Stephen Crainey,Scotland,2003
740,Paul Telfer,Southampton,2003
741,Paul Telfer,Scotland,2003
742,Jason Dodd,Southampton,2003
743,Jason Dodd,England,2003
744,James Beattie,Southampton,2003
745,James Beattie,England,2003
746,Fitz Hall,Southampton,2003
747,Fitz Hall,England,2003
748,Dexter Blackstock,Southampton,2003
749,Dexter Blackstock,Antigua and Barbuda,2003
750,Danny Higginbotham,Southampton,2003
751,Danny Higginbotham,Gibraltar,2003
