,first_name,last_name,team_name,season
661,James Philip,Milner,England,2010
662,Wojciech Tomasz,Szczęsny,Poland,2010
663,Craig Sinclair,Gordon,Scotland,2010
664,Péter,Gulácsi,Hungary,2010
665,Daniel Nii,Tackie Mensah Welbeck,England,2010
666,James Henry,Tavernier,England,2010
667,Łukasz Marek,Fabiański,Poland,2010
668,Mauro,Boselli,Argentina,2010
669,James Patrick,McCarthy,Republic of Ireland,2010
670,Jonathan Grant,Evans,Northern Ireland,2010
671,Wayne Robert,Hennessey,Wales,2010
672,Charles Joseph John,Hart,England,2010
673,Martin Tony Waikwa,Olsson,Sweden,2010
674,Magnus,Wolff Eikrem,Norway,2010
675,Trevor,Carson,Northern Ireland,2010
676,Daniel,Pacheco Lobato,Spain,2010
677,John Alberto Fernando Andres L,Guidetti,Sweden,2010
678,Fabio,Daprelà,Switzerland,2010
679,Gabriel Antoine,Obertan,France,2010
680,Kyle Andrew,Walker,England,2010
681,Scott Paul,Carson,England,2010
