,full_name,team_name,season
88,Ashley Cole,Arsenal,2000
89,Ashley Cole,England,2000
90,Laurén,Arsenal,2000
91,Laurén,Cameroon,2000
92,Patrick Vieira,Arsenal,2000
93,Patrick Vieira,France,2000
94,Robert Pirès,Arsenal,2000
95,Robert Pirès,France,2000
96,Freddie Ljungberg,Arsenal,2000
97,Freddie Ljungberg,Sweden,2000
98,Nwankwo Kanu,Arsenal,2000
99,Nwankwo Kanu,Nigeria,2000
100,Thierry Henry,Arsenal,2000
101,Thierry Henry,France,2000
102,Ray Parlour,Arsenal,2000
103,Ray Parlour,England,2000
104,Sylvain Wiltord,Arsenal,2000
105,Sylvain Wiltord,France,2000
106,Sylvinho,Arsenal,2000
107,Sylvinho,Brazil,2000
108,Oleg Luzhnyi,Arsenal,2000
109,Oleg Luzhnyi,Ukraine,2000
110,Martin Keown,Arsenal,2000
111,Martin Keown,England,2000
112,Alexander Manninger,Arsenal,2000
113,Alexander Manninger,Austria,2000
114,John Lukic,Arsenal,2000
115,John Lukic,England,2000
116,Stuart Taylor,Arsenal,2000
117,Stuart Taylor,England,2000
118,Matthew Upson,Arsenal,2000
119,Matthew Upson,England,2000
120,Nelson Vivas,Arsenal,2000
121,Nelson Vivas,Argentina,2000
122,Paolo Vernazza,Arsenal,2000
123,Paolo Vernazza,England,2000
124,Dennis Bergkamp,Arsenal,2000
125,Dennis Bergkamp,Netherlands,2000
126,Stefan Malz,Arsenal,2000
127,Stefan Malz,Germany,2000
128,Tomas Danilevicius,Arsenal,2000
129,Tomas Danilevicius,Lithuania,2000
130,Christopher Wreh,Arsenal,2000
131,Christopher Wreh,Liberia,2000
132,Igors Stepanovs,Arsenal,2000
133,Igors Stepanovs,Latvia,2000
134,Moritz Volz,Arsenal,2000
135,Moritz Volz,Germany,2000
136,Guy Demel,Arsenal,2000
137,Guy Demel,Cote d'Ivoire,2000
138,Edú Gaspar,Arsenal,2000
139,Edú Gaspar,Brazil,2000
140,Jermaine Pennant,Arsenal,2000
141,Jermaine Pennant,England,2000
142,Sebastian Svärd,Arsenal,2000
143,Sebastian Svärd,Denmark,2000
144,Graham Barrett,Arsenal,2000
145,Graham Barrett,Ireland,2000
146,Rhys Weston,Arsenal,2000
147,Rhys Weston,Wales,2000
148,Lee Canoville,Arsenal,2000
149,Lee Canoville,England,2000
150,Jo Kuffour,Arsenal,2000
151,Jo Kuffour,England,2000
152,Sander Westerveld,Liverpool,2000
153,Sander Westerveld,Netherlands,2000
154,Markus Babbel,Liverpool,2000
155,Markus Babbel,Germany,2000
156,Stéphane Henchoz,Liverpool,2000
157,Stéphane Henchoz,Switzerland,2000
158,Sami Hyypiä,Liverpool,2000
159,Sami Hyypiä,Finland,2000
160,Jamie Carragher,Liverpool,2000
161,Jamie Carragher,England,2000
162,Steven Gerrard,Liverpool,2000
163,Steven Gerrard,England,2000
164,Dietmar Hamann,Liverpool,2000
165,Dietmar Hamann,Germany,2000
166,Gary McAllister,Liverpool,2000
167,Gary McAllister,Scotland,2000
168,Danny Murphy,Liverpool,2000
169,Danny Murphy,England,2000
170,Emile Heskey,Liverpool,2000
171,Emile Heskey,England,2000
172,Michael Owen,Liverpool,2000
173,Michael Owen,England,2000
174,Vladimir Smicer,Liverpool,2000
175,Vladimir Smicer,Czech Republic,2000
176,Robbie Fowler,Liverpool,2000
177,Robbie Fowler,England,2000
178,Patrik Berger,Liverpool,2000
179,Patrik Berger,Czech Republic,2000
180,Jari Litmanen,Liverpool,2000
181,Jari Litmanen,Finland,2000
182,Christian Ziege,Liverpool,2000
183,Christian Ziege,Germany,2000
184,Daniel Sjölund,Liverpool,2000
185,Daniel Sjölund,Finland,2000
186,Jamie Redknapp,Liverpool,2000
187,Jamie Redknapp,England,2000
188,Leyton Maxwell,Liverpool,2000
189,Leyton Maxwell,Wales,2000
190,Bernard Diomède,Liverpool,2000
191,Bernard Diomède,France,2000
192,Igor Biscan,Liverpool,2000
193,Igor Biscan,Croatia,2000
194,Nick Barmby,Liverpool,2000
195,Nick Barmby,England,2000
196,Stephen Wright,Liverpool,2000
197,Stephen Wright,England,2000
198,Grégory Vignal,Liverpool,2000
199,Grégory Vignal,France,2000
200,Djimi Traoré,Liverpool,2000
201,Djimi Traoré,Mali,2000
202,Frode Kippe,Liverpool,2000
203,Frode Kippe,Norway,2000
204,Vegard Heggem,Liverpool,2000
205,Vegard Heggem,Norway,2000
206,Pegguy Arphexad,Liverpool,2000
207,Pegguy Arphexad,France,2000
208,Erik Meijer,Liverpool,2000
209,Erik Meijer,Netherlands,2000
210,Steve Staunton,Liverpool,2000
211,Steve Staunton,Ireland,2000
212,Jörgen Nielsen,Liverpool,2000
213,Jörgen Nielsen,Denmark,2000
214,Rigobert Song,Liverpool,2000
215,Rigobert Song,Cameroon,2000
216,Titi Camara,Liverpool,2000
217,Titi Camara,Guinea,2000
218,Richie Partridge,Liverpool,2000
219,Richie Partridge,Ireland,2000
220,Alan Navarro,Liverpool,2000
221,Alan Navarro,England,2000
222,Jason Wilcox,Leeds,2000
223,Jason Wilcox,England,2000
224,Nigel Martyn,Leeds,2000
225,Nigel Martyn,England,2000
226,Michael Bridges,Leeds,2000
227,Michael Bridges,England,2000
228,Paul Robinson,Leeds,2000
229,Paul Robinson,England,2000
230,Tony Hackworth,Leeds,2000
231,Tony Hackworth,England,2000
232,Michael Duberry,Leeds,2000
233,Michael Duberry,England,2000
234,Darren Huckerby,Leeds,2000
235,Darren Huckerby,England,2000
236,Rio Ferdinand,Leeds,2000
237,Rio Ferdinand,England,2000
238,Alan Smith,Leeds,2000
239,Alan Smith,England,2000
240,Ian Harte,Leeds,2000
241,Ian Harte,Ireland,2000
242,Mark Viduka,Leeds,2000
243,Mark Viduka,Australia,2000
244,Danny Hay,Leeds,2000
245,Danny Hay,New Zealand,2000
246,Gary Kelly,Leeds,2000
247,Gary Kelly,Ireland,2000
248,Dominic Matteo,Leeds,2000
249,Dominic Matteo,Scotland,2000
250,Alan Maybury,Leeds,2000
251,Alan Maybury,Ireland,2000
252,Danny Mills,Leeds,2000
253,Danny Mills,England,2000
254,Lucas Radebe,Leeds,2000
255,Lucas Radebe,South Africa,2000
256,Jonathan Woodgate,Leeds,2000
257,Jonathan Woodgate,England,2000
258,Eirik Bakke,Leeds,2000
259,Eirik Bakke,Norway,2000
260,David Batty,Leeds,2000
261,David Batty,England,2000
262,Lee Bowyer,Leeds,2000
263,Lee Bowyer,England,2000
264,Jacob Burns,Leeds,2000
265,Jacob Burns,Australia,2000
266,Olivier Dacourt,Leeds,2000
267,Olivier Dacourt,France,2000
268,Harry Kewell,Leeds,2000
269,Harry Kewell,Australia,2000
270,Stephen McPhail,Leeds,2000
271,Stephen McPhail,Ireland,2000
272,Robbie Keane,Leeds,2000
273,Robbie Keane,Ireland,2000
274,Chad Harpur,Leeds,2000
275,Chad Harpur,South Africa,2000
276,Danny Milosevic,Leeds,2000
277,Danny Milosevic,Australia,2000
278,Paul Murphy,Leeds,2000
279,Paul Murphy,Ireland,2000
280,Shane Cansdell-Sherriff,Leeds,2000
281,Shane Cansdell-Sherriff,Australia,2000
282,Wesley Boyle,Leeds,2000
283,Wesley Boyle,Northern Ireland,2000
284,Steven Ferguson,Leeds,2000
285,Steven Ferguson,Scotland,2000
286,Jamie McMaster,Leeds,2000
287,Jamie McMaster,Australia,2000
288,Matthew Jones,Leeds,2000
289,Matthew Jones,Wales,2000
290,Gareth Evans,Leeds,2000
291,Gareth Evans,England,2000
292,Robert Molenaar,Leeds,2000
293,Robert Molenaar,Netherlands,2000
294,Kevin Aherne-Evans,Leeds,2000
295,Kevin Aherne-Evans,Wales,2000
296,Sean Friars,Ipswich,2000
297,Sean Friars,Northern Ireland,2000
298,Richard Wright,Ipswich,2000
299,Richard Wright,England,2000
300,Titus Bramble,Ipswich,2000
301,Titus Bramble,England,2000
302,Hermann Hreidarsson,Ipswich,2000
303,Hermann Hreidarsson,Iceland,2000
304,Chris Makin,Ipswich,2000
305,Chris Makin,England,2000
306,John McGreal,Ipswich,2000
307,John McGreal,England,2000
308,Jamie Clapham,Ipswich,2000
309,Jamie Clapham,England,2000
310,Nabil Abidallah,Ipswich,2000
311,Nabil Abidallah,Netherlands,2000
312,Matt Holland,Ipswich,2000
313,Matt Holland,Ireland,2000
314,Jim Magilton,Ipswich,2000
315,Jim Magilton,Northern Ireland,2000
316,Mark Venus,Ipswich,2000
317,Mark Venus,England,2000
318,Fabian Wilnis,Ipswich,2000
319,Fabian Wilnis,Netherlands,2000
320,Jermaine Wright,Ipswich,2000
321,Jermaine Wright,England,2000
322,David Johnson,Ipswich,2000
323,David Johnson,Jamaica,2000
324,Martijn Reuser,Ipswich,2000
325,Martijn Reuser,Netherlands,2000
326,Alun Armstrong,Ipswich,2000
327,Alun Armstrong,England,2000
328,Marcus Stewart,Ipswich,2000
329,Marcus Stewart,England,2000
330,James Scowcroft,Ipswich,2000
331,James Scowcroft,England,2000
332,Richard Naylor,Ipswich,2000
333,Richard Naylor,England,2000
334,Gary Croft,Ipswich,2000
335,Gary Croft,England,2000
336,James Pullen,Ipswich,2000
337,James Pullen,England,2000
338,Keith Branagan,Ipswich,2000
339,Keith Branagan,Ireland,2000
340,Wayne Brown,Ipswich,2000
341,Wayne Brown,England,2000
342,John Scales,Ipswich,2000
343,John Scales,England,2000
344,Mark Burchill,Ipswich,2000
345,Mark Burchill,Scotland,2000
346,Amir Karic,Ipswich,2000
347,Amir Karic,Slovenia,2000
348,Richard Logan,Ipswich,2000
349,Richard Logan,England,2000
350,Mike Salmon,Ipswich,2000
351,Mike Salmon,England,2000
352,Tony Mowbray,Ipswich,2000
353,Tony Mowbray,England,2000
354,Jean-Manuel Thétis,Ipswich,2000
355,Jean-Manuel Thétis,France,2000
356,Ed de Goey,Chelsea,2000
357,Ed de Goey,Netherlands,2000
358,Gianfranco Zola,Chelsea,2000
359,Gianfranco Zola,Italy,2000
360,Christian Panucci,Chelsea,2000
361,Christian Panucci,Italy,2000
362,John Terry,Chelsea,2000
363,John Terry,England,2000
364,Celestine Babayaro,Chelsea,2000
365,Celestine Babayaro,Nigeria,2000
366,Rati Aleksidze,Chelsea,2000
367,Rati Aleksidze,Georgia,2000
368,Frank Leboeuf,Chelsea,2000
369,Frank Leboeuf,France,2000
370,Jesper Grönkjaer,Chelsea,2000
371,Jesper Grönkjaer,Denmark,2000
372,Marcel Desailly,Chelsea,2000
373,Marcel Desailly,France,2000
374,Jon Harley,Chelsea,2000
375,Jon Harley,England,2000
376,Winston Bogarde,Chelsea,2000
377,Winston Bogarde,Netherlands,2000
378,Gustavo Poyet,Chelsea,2000
379,Gustavo Poyet,Uruguay,2000
380,Jimmy Floyd Hasselbaink,Chelsea,2000
381,Jimmy Floyd Hasselbaink,Netherlands,2000
382,Slavisa Jokanovic,Chelsea,2000
383,Slavisa Jokanovic,Serbia,2000
384,Dennis Wise,Chelsea,2000
385,Dennis Wise,England,2000
386,Mario Stanic,Chelsea,2000
387,Mario Stanic,Croatia,2000
388,Graeme Le Saux,Chelsea,2000
389,Graeme Le Saux,England,2000
390,Mario Melchiot,Chelsea,2000
391,Mario Melchiot,Netherlands,2000
392,Roberto Di Matteo,Chelsea,2000
393,Roberto Di Matteo,Italy,2000
394,Albert Ferrer,Chelsea,2000
395,Albert Ferrer,Spain,2000
396,Jody Morris,Chelsea,2000
397,Jody Morris,England,2000
398,Bernard Lambourde,Chelsea,2000
399,Bernard Lambourde,France,2000
400,Eidur Gudjohnsen,Chelsea,2000
401,Eidur Gudjohnsen,Iceland,2000
402,Carlo Cudicini,Chelsea,2000
403,Carlo Cudicini,Italy,2000
404,Samuele Dalla Bona,Chelsea,2000
405,Samuele Dalla Bona,Italy,2000
406,Danny Slatter,Chelsea,2000
407,Danny Slatter,Wales,2000
408,Mark Bosnich,Chelsea,2000
409,Mark Bosnich,Australia,2000
410,Jes Högh,Chelsea,2000
411,Jes Högh,Denmark,2000
412,Pierre Issa,Chelsea,2000
413,Pierre Issa,South Africa,2000
414,Sam Parkin,Chelsea,2000
415,Sam Parkin,Scotland,2000
416,Neil Barrett,Chelsea,2000
417,Neil Barrett,England,2000
418,Robert Wolleaston,Chelsea,2000
419,Robert Wolleaston,England,2000
420,Pierluigi Casiraghi,Chelsea,2000
421,Pierluigi Casiraghi,Italy,2000
422,Émerson Thome,Chelsea,2000
423,Émerson Thome,Brazil,2000
424,Tore André Flo,Chelsea,2000
425,Tore André Flo,Norway,2000
426,Kevin Hitchcock,Chelsea,2000
427,Kevin Hitchcock,England,2000
428,Gabriele Ambrosetti,Chelsea,2000
429,Gabriele Ambrosetti,Italy,2000
430,Mikael Forssell,Chelsea,2000
431,Mikael Forssell,Finland,2000
432,Danny Dichio,Sunderland,2000
433,Danny Dichio,England,2000
434,Jürgen Macho,Sunderland,2000
435,Jürgen Macho,Austria,2000
436,Chris Makin,Sunderland,2000
437,Chris Makin,England,2000
438,Michael Gray,Sunderland,2000
439,Michael Gray,England,2000
440,Émerson Thome,Sunderland,2000
441,Émerson Thome,Brazil,2000
442,Jody Craddock,Sunderland,2000
443,Jody Craddock,England,2000
444,Don Hutchison,Sunderland,2000
445,Don Hutchison,Scotland,2000
446,Kevin Kilbane,Sunderland,2000
447,Kevin Kilbane,Ireland,2000
448,Julio Arca,Sunderland,2000
449,Julio Arca,Argentina,2000
450,Niall Quinn,Sunderland,2000
451,Niall Quinn,Ireland,2000
452,Kevin Phillips,Sunderland,2000
453,Kevin Phillips,England,2000
454,Éric Roy,Sunderland,2000
455,Éric Roy,France,2000
456,John Oster,Sunderland,2000
457,John Oster,Wales,2000
458,Michael Ingham,Sunderland,2000
459,Michael Ingham,Northern Ireland,2000
460,Thomas Sörensen,Sunderland,2000
461,Thomas Sörensen,Denmark,2000
462,Patrice Carteron,Sunderland,2000
463,Patrice Carteron,France,2000
464,Ben Clark,Sunderland,2000
465,Ben Clark,England,2000
466,George McCartney,Sunderland,2000
467,George McCartney,Northern Ireland,2000
468,Stanislav Varga,Sunderland,2000
469,Stanislav Varga,Slovakia,2000
470,Darren Williams,Sunderland,2000
471,Darren Williams,England,2000
472,Jonjo Dickman,Sunderland,2000
473,Jonjo Dickman,England,2000
474,Chris Lumsdon,Sunderland,2000
475,Chris Lumsdon,England,2000
476,Gavin McCann,Sunderland,2000
477,Gavin McCann,England,2000
478,Brendan McGill,Sunderland,2000
479,Brendan McGill,Ireland,2000
480,Tom Peeters,Sunderland,2000
481,Tom Peeters,Belgium,2000
482,Alex Rae,Sunderland,2000
483,Alex Rae,Scotland,2000
484,Stefan Schwarz,Sunderland,2000
485,Stefan Schwarz,Sweden,2000
486,Paul Thirlwell,Sunderland,2000
487,Paul Thirlwell,England,2000
488,Neil Wainwright,Sunderland,2000
489,Neil Wainwright,England,2000
490,Thomas Butler,Sunderland,2000
491,Thomas Butler,Ireland,2000
492,Kevin Kyle,Sunderland,2000
493,Kevin Kyle,Scotland,2000
494,Michael Reddy,Sunderland,2000
495,Michael Reddy,Ireland,2000
496,Paul Butler,Sunderland,2000
497,Paul Butler,Ireland,2000
498,Darren Holloway,Sunderland,2000
499,Darren Holloway,England,2000
500,Steve Bould,Sunderland,2000
501,Steve Bould,England,2000
502,Carsten Fredgaard,Sunderland,2000
503,Carsten Fredgaard,Denmark,2000
504,Milton Núñez,Sunderland,2000
505,Milton Núñez,Honduras,2000
506,Andy Marriott,Sunderland,2000
507,Andy Marriott,Wales,2000
508,Gilles De Bilde,Aston Villa,2000
509,Gilles De Bilde,Belgium,2000
510,Peter Enckelman,Aston Villa,2000
511,Peter Enckelman,Finland,2000
512,David Ginola,Aston Villa,2000
513,David Ginola,France,2000
514,David James,Aston Villa,2000
515,David James,England,2000
516,Julian Joachim,Aston Villa,2000
517,Julian Joachim,England,2000
518,Neil Cutler,Aston Villa,2000
519,Neil Cutler,England,2000
520,Paul Merson,Aston Villa,2000
521,Paul Merson,England,2000
522,Gareth Southgate,Aston Villa,2000
523,Gareth Southgate,England,2000
524,Stefan Moore,Aston Villa,2000
525,Stefan Moore,England,2000
526,Jonathan Bewers,Aston Villa,2000
527,Jonathan Bewers,England,2000
528,Darius Vassell,Aston Villa,2000
529,Darius Vassell,England,2000
530,Mark Delaney,Aston Villa,2000
531,Mark Delaney,Wales,2000
532,Alpay Özalan,Aston Villa,2000
533,Alpay Özalan,Turkey,2000
534,Jlloyd Samuel,Aston Villa,2000
535,Jlloyd Samuel,Trinidad and Tobago,2000
536,Steve Staunton,Aston Villa,2000
537,Steve Staunton,Ireland,2000
538,Alan Wright,Aston Villa,2000
539,Alan Wright,England,2000
540,Thomas Hitzlsperger,Aston Villa,2000
541,Thomas Hitzlsperger,Germany,2000
542,Gareth Barry,Aston Villa,2000
543,Gareth Barry,England,2000
544,George Boateng,Aston Villa,2000
545,George Boateng,Netherlands,2000
546,Stephen Cooke,Aston Villa,2000
547,Stephen Cooke,England,2000
548,Lee Hendrie,Aston Villa,2000
549,Lee Hendrie,England,2000
550,John McGrath,Aston Villa,2000
551,John McGrath,Ireland,2000
552,Steve Stone,Aston Villa,2000
553,Steve Stone,England,2000
554,Ian Taylor,Aston Villa,2000
555,Ian Taylor,England,2000
556,Juan Pablo Ángel,Aston Villa,2000
557,Juan Pablo Ángel,Colombia,2000
558,Dion Dublin,Aston Villa,2000
559,Dion Dublin,England,2000
560,Ugo Ehiogu,Aston Villa,2000
561,Ugo Ehiogu,England,2000
562,Luc Nilis,Aston Villa,2000
563,Luc Nilis,Belgium,2000
564,Alan Thompson,Aston Villa,2000
565,Alan Thompson,England,2000
566,Michael Standing,Aston Villa,2000
567,Michael Standing,England,2000
568,Richard Walker,Aston Villa,2000
569,Richard Walker,England,2000
570,Aaron Lescott,Aston Villa,2000
571,Aaron Lescott,England,2000
572,Scott Parker,Charlton,2000
573,Scott Parker,England,2000
574,Dean Kiely,Charlton,2000
575,Dean Kiely,Ireland,2000
576,Claus Jensen,Charlton,2000
577,Claus Jensen,Denmark,2000
578,Graham Stuart,Charlton,2000
579,Graham Stuart,England,2000
580,Chris Powell,Charlton,2000
581,Chris Powell,England,2000
582,Mark Kinsella,Charlton,2000
583,Mark Kinsella,Ireland,2000
584,Richard Rufus,Charlton,2000
585,Richard Rufus,England,2000
586,Jonatan Johansson,Charlton,2000
587,Jonatan Johansson,Finland,2000
588,John Robinson,Charlton,2000
589,John Robinson,Wales,2000
590,Radostin Kishishev,Charlton,2000
591,Radostin Kishishev,Bulgaria,2000
592,Steve Brown,Charlton,2000
593,Steve Brown,England,2000
594,Mark Fish,Charlton,2000
595,Mark Fish,South Africa,2000
596,Paul Konchesky,Charlton,2000
597,Paul Konchesky,England,2000
598,Andy Todd,Charlton,2000
599,Andy Todd,England,2000
600,Mathias Svensson,Charlton,2000
601,Mathias Svensson,Sweden,2000
602,Shaun Bartlett,Charlton,2000
603,Shaun Bartlett,South Africa,2000
604,Kevin Lisbie,Charlton,2000
605,Kevin Lisbie,Jamaica,2000
606,John Salako,Charlton,2000
607,John Salako,England,2000
608,Sasa Ilic,Charlton,2000
609,Sasa Ilic,Serbia,2000
610,Shaun Newton,Charlton,2000
611,Shaun Newton,England,2000
612,Martin Pringle,Charlton,2000
613,Martin Pringle,Sweden,2000
614,Carl Tiler,Charlton,2000
615,Carl Tiler,England,2000
616,Greg Shields,Charlton,2000
617,Greg Shields,Scotland,2000
618,Charlie MacDonald,Charlton,2000
619,Charlie MacDonald,England,2000
620,Karim Bagheri,Charlton,2000
621,Karim Bagheri,Iran,2000
622,Tony Caig,Charlton,2000
623,Tony Caig,England,2000
624,Andy Hunt,Charlton,2000
625,Andy Hunt,England,2000
626,Mark DeBolla,Charlton,2000
627,Mark DeBolla,England,2000
628,Ben Roberts,Charlton,2000
629,Ben Roberts,England,2000
630,Jonathan Fortune,Charlton,2000
631,Jonathan Fortune,England,2000
632,Clive Mendonca,Charlton,2000
633,Clive Mendonca,England,2000
634,Eddie Youds,Charlton,2000
635,Eddie Youds,England,2000
636,Kemal Izzet,Charlton,2000
637,Kemal Izzet,England,2000
638,Paul Jones,Southampton,2000
639,Paul Jones,Wales,2000
640,James Beattie,Southampton,2000
641,James Beattie,England,2000
642,Neil Moss,Southampton,2000
643,Neil Moss,England,2000
644,Dani Rodrigues,Southampton,2000
645,Dani Rodrigues,Portugal,2000
646,Chris Sharpe,Southampton,2000
647,Chris Sharpe,Australia,2000
648,Kevin Davies,Southampton,2000
649,Kevin Davies,England,2000
650,Francis Benali,Southampton,2000
651,Francis Benali,England,2000
652,Matt Le Tissier,Southampton,2000
653,Matt Le Tissier,England,2000
654,Wayne Bridge,Southampton,2000
655,Wayne Bridge,England,2000
656,Scott McDonald,Southampton,2000
657,Scott McDonald,Australia,2000
658,Jason Dodd,Southampton,2000
659,Jason Dodd,England,2000
660,Marians Pahars,Southampton,2000
661,Marians Pahars,Latvia,2000
662,Tahar El Khalej,Southampton,2000
663,Tahar El Khalej,Morocco,2000
664,Uwe Rösler,Southampton,2000
665,Uwe Rösler,Germany,2000
666,Claus Lundekvam,Southampton,2000
667,Claus Lundekvam,Norway,2000
668,Jo Tessem,Southampton,2000
669,Jo Tessem,Norway,2000
670,Garry Monk,Southampton,2000
671,Garry Monk,England,2000
672,Dan Petrescu,Southampton,2000
673,Dan Petrescu,Romania,2000
674,Dean Richards,Southampton,2000
675,Dean Richards,England,2000
676,Imants Bleidelis,Southampton,2000
677,Imants Bleidelis,Latvia,2000
678,Adrián Cáceres,Southampton,2000
679,Adrián Cáceres,Australia,2000
680,Cléber Chalá,Southampton,2000
681,Cléber Chalá,Ecuador,2000
682,Mark Draper,Southampton,2000
683,Mark Draper,England,2000
684,Kevin Gibbens,Southampton,2000
685,Kevin Gibbens,England,2000
686,Hassan Kachloul,Southampton,2000
687,Hassan Kachloul,Morocco,2000
688,Chris Marsden,Southampton,2000
689,Chris Marsden,England,2000
690,Matt Oakley,Southampton,2000
691,Matt Oakley,England,2000
692,Stuart Ripley,Southampton,2000
693,Stuart Ripley,England,2000
694,Trond Soltvedt,Southampton,2000
695,Trond Soltvedt,Norway,2000
696,John Beresford,Southampton,2000
697,John Beresford,England,2000
698,Scott Bevan,Southampton,2000
699,Scott Bevan,England,2000
700,Paul Jones,Southampton,2000
701,Paul Jones,England,2000
702,Shay Given,Newcastle,2000
703,Shay Given,Ireland,2000
704,Warren Barton,Newcastle,2000
705,Warren Barton,England,2000
706,Alan Shearer,Newcastle,2000
707,Alan Shearer,England,2000
708,Nolberto Solano,Newcastle,2000
709,Nolberto Solano,Peru,2000
710,Kieron Dyer,Newcastle,2000
711,Kieron Dyer,England,2000
712,Alain Goma,Newcastle,2000
713,Alain Goma,France,2000
714,Nikolaos Dabizas,Newcastle,2000
715,Nikolaos Dabizas,Greece,2000
716,Carlos Daniel Cordone,Newcastle,2000
717,Carlos Daniel Cordone,Argentina,2000
718,Carl Cort,Newcastle,2000
719,Carl Cort,Guyana,2000
720,Steve Harper,Newcastle,2000
721,Steve Harper,England,2000
722,Andy Griffin,Newcastle,2000
723,Andy Griffin,England,2000
724,Marcelino,Newcastle,2000
725,Marcelino,Spain,2000
726,Clarence Acuña,Newcastle,2000
727,Clarence Acuña,Chile,2000
728,Diego Gavilán,Newcastle,2000
729,Diego Gavilán,Paraguay,2000
730,Lomana LuaLua,Newcastle,2000
731,Lomana LuaLua,DR Congo,2000
732,Jonny Brain,Newcastle,2000
733,Jonny Brain,England,2000
734,Kevin Gallacher,Newcastle,2000
735,Kevin Gallacher,Scotland,2000
736,John Karelse,Newcastle,2000
737,John Karelse,Netherlands,2000
738,Olivier Bernard,Newcastle,2000
739,Olivier Bernard,France,2000
740,Gary Caldwell,Newcastle,2000
741,Gary Caldwell,Scotland,2000
742,Steven Caldwell,Newcastle,2000
743,Steven Caldwell,Scotland,2000
744,Aaron Hughes,Newcastle,2000
745,Aaron Hughes,Northern Ireland,2000
746,Andrew O'Brien,Newcastle,2000
747,Andrew O'Brien,Ireland,2000
748,Wayne Quinn,Newcastle,2000
749,Wayne Quinn,England,2000
750,Christian Bassedas,Newcastle,2000
751,Christian Bassedas,Argentina,2000
752,James Coppinger,Newcastle,2000
753,James Coppinger,England,2000
754,Stephen Glass,Newcastle,2000
755,Stephen Glass,Scotland,2000
756,Des Hamilton,Newcastle,2000
757,Des Hamilton,England,2000
758,Steve Istead,Newcastle,2000
759,Steve Istead,England,2000
760,Brian Kerr,Newcastle,2000
761,Brian Kerr,Scotland,2000
762,Rob Lee,Newcastle,2000
763,Rob Lee,England,2000
764,Jamie McClen,Newcastle,2000
765,Jamie McClen,England,2000
