,full_name,team_name,season
112,Sylvain Wiltord,Arsenal,2002
113,Sylvain Wiltord,France,2002
114,Igors Stepanovs,Arsenal,2002
115,Igors Stepanovs,Latvia,2002
116,Stathis Tavlaridis,Arsenal,2002
117,Stathis Tavlaridis,Greece,2002
118,Kolo Touré,Arsenal,2002
119,Kolo Touré,Cote d'Ivoire,2002
120,David Bentley,Arsenal,2002
121,David Bentley,England,2002
122,Edú Gaspar,Arsenal,2002
123,Edú Gaspar,Brazil,2002
124,Gilberto Silva,Arsenal,2002
125,Gilberto Silva,Brazil,2002
126,Freddie Ljungberg,Arsenal,2002
127,Freddie Ljungberg,Sweden,2002
128,Ray Parlour,Arsenal,2002
129,Ray Parlour,England,2002
130,Oleg Luzhnyi,Arsenal,2002
131,Oleg Luzhnyi,Ukraine,2002
132,Matthew Upson,Arsenal,2002
133,Matthew Upson,England,2002
134,Craig Holloway,Arsenal,2002
135,Craig Holloway,England,2002
136,Jerome Thomas,Arsenal,2002
137,Jerome Thomas,England,2002
138,Moritz Volz,Arsenal,2002
139,Moritz Volz,Germany,2002
140,Steve Sidwell,Arsenal,2002
141,Steve Sidwell,England,2002
142,Shay Given,Newcastle,2002
143,Shay Given,Ireland,2002
144,Andrew O'Brien,Newcastle,2002
145,Andrew O'Brien,Ireland,2002
146,Kieron Dyer,Newcastle,2002
147,Kieron Dyer,England,2002
148,Alan Shearer,Newcastle,2002
149,Alan Shearer,England,2002
150,Craig Bellamy,Newcastle,2002
151,Craig Bellamy,Wales,2002
152,Gary Speed,Newcastle,2002
153,Gary Speed,Wales,2002
154,Andy Griffin,Newcastle,2002
155,Andy Griffin,England,2002
156,Aaron Hughes,Newcastle,2002
157,Aaron Hughes,Northern Ireland,2002
158,Nikolaos Dabizas,Newcastle,2002
159,Nikolaos Dabizas,Greece,2002
160,Olivier Bernard,Newcastle,2002
161,Olivier Bernard,France,2002
162,Hugo Viana,Newcastle,2002
163,Hugo Viana,Portugal,2002
164,Steve Harper,Newcastle,2002
165,Steve Harper,England,2002
166,Nolberto Solano,Newcastle,2002
167,Nolberto Solano,Peru,2002
168,Jermaine Jenas,Newcastle,2002
169,Jermaine Jenas,England,2002
170,Titus Bramble,Newcastle,2002
171,Titus Bramble,England,2002
172,Lomana LuaLua,Newcastle,2002
173,Lomana LuaLua,DR Congo,2002
174,Shola Ameobi,Newcastle,2002
175,Shola Ameobi,Nigeria,2002
176,Laurent Robert,Newcastle,2002
177,Laurent Robert,France,2002
178,Robbie Elliott,Newcastle,2002
179,Robbie Elliott,England,2002
180,Clarence Acuña,Newcastle,2002
181,Clarence Acuña,Chile,2002
182,Brian Kerr,Newcastle,2002
183,Brian Kerr,Scotland,2002
184,Steven Caldwell,Newcastle,2002
185,Steven Caldwell,Scotland,2002
186,Jonny Brain,Newcastle,2002
187,Jonny Brain,England,2002
188,Tony Caig,Newcastle,2002
189,Tony Caig,England,2002
190,Adam Collin,Newcastle,2002
191,Adam Collin,England,2002
192,John Karelse,Newcastle,2002
193,John Karelse,Netherlands,2002
194,Wayne Quinn,Newcastle,2002
195,Wayne Quinn,England,2002
196,Jonathan Woodgate,Newcastle,2002
197,Jonathan Woodgate,England,2002
198,Darren Ambrose,Newcastle,2002
199,Darren Ambrose,England,2002
200,Jamie McClen,Newcastle,2002
201,Jamie McClen,England,2002
202,Michael Chopra,Newcastle,2002
203,Michael Chopra,England,2002
204,Carl Cort,Newcastle,2002
205,Carl Cort,Guyana,2002
206,Richard Offiong,Newcastle,2002
207,Richard Offiong,England,2002
208,Christian Bassedas,Newcastle,2002
209,Christian Bassedas,Argentina,2002
210,Carlo Cudicini,Chelsea,2002
211,Carlo Cudicini,Italy,2002
212,Marcel Desailly,Chelsea,2002
213,Marcel Desailly,France,2002
214,Mario Stanic,Chelsea,2002
215,Mario Stanic,Croatia,2002
216,William Gallas,Chelsea,2002
217,William Gallas,France,2002
218,Robert Huth,Chelsea,2002
219,Robert Huth,Germany,2002
220,Jody Morris,Chelsea,2002
221,Jody Morris,England,2002
222,Jesper Grönkjaer,Chelsea,2002
223,Jesper Grönkjaer,Denmark,2002
224,Jimmy Floyd Hasselbaink,Chelsea,2002
225,Jimmy Floyd Hasselbaink,Netherlands,2002
226,Gianfranco Zola,Chelsea,2002
227,Gianfranco Zola,Italy,2002
228,Eidur Gudjohnsen,Chelsea,2002
229,Eidur Gudjohnsen,Iceland,2002
230,Ed de Goey,Chelsea,2002
231,Ed de Goey,Netherlands,2002
232,Frank Lampard,Chelsea,2002
233,Frank Lampard,England,2002
234,Boudewijn Zenden,Chelsea,2002
235,Boudewijn Zenden,Netherlands,2002
236,Gabriele Ambrosetti,Chelsea,2002
237,Gabriele Ambrosetti,Italy,2002
238,Joel Kitamirike,Chelsea,2002
239,Joel Kitamirike,Uganda,2002
240,Joe Keenan,Chelsea,2002
241,Joe Keenan,England,2002
242,Mark Bosnich,Chelsea,2002
243,Mark Bosnich,Australia,2002
244,Lenny Pidgeley,Chelsea,2002
245,Lenny Pidgeley,England,2002
246,Celestine Babayaro,Chelsea,2002
247,Celestine Babayaro,Nigeria,2002
248,Winston Bogarde,Chelsea,2002
249,Winston Bogarde,Netherlands,2002
250,Valerio Di Cesare,Chelsea,2002
251,Valerio Di Cesare,Italy,2002
252,Graeme Le Saux,Chelsea,2002
253,Graeme Le Saux,England,2002
254,Mario Melchiot,Chelsea,2002
255,Mario Melchiot,Netherlands,2002
256,John Terry,Chelsea,2002
257,John Terry,England,2002
258,Quique de Lucas,Chelsea,2002
259,Quique de Lucas,Spain,2002
260,Robert Wolleaston,Chelsea,2002
261,Robert Wolleaston,England,2002
262,Emmanuel Petit,Chelsea,2002
263,Emmanuel Petit,France,2002
264,Carlton Cole,Chelsea,2002
265,Carlton Cole,England,2002
266,Filipe Oliveira,Chelsea,2002
267,Filipe Oliveira,Portugal,2002
268,Sebastian Kneißl,Chelsea,2002
269,Sebastian Kneißl,Germany,2002
270,Albert Ferrer,Chelsea,2002
271,Albert Ferrer,Spain,2002
272,Rhys Evans,Chelsea,2002
273,Rhys Evans,England,2002
274,Alexis Nicolas,Chelsea,2002
275,Alexis Nicolas,Cyprus,2002
276,Jerzy Dudek,Liverpool,2002
277,Jerzy Dudek,Poland,2002
278,Vladimir Smicer,Liverpool,2002
279,Vladimir Smicer,Czech Republic,2002
280,Sami Hyypiä,Liverpool,2002
281,Sami Hyypiä,Finland,2002
282,Grégory Vignal,Liverpool,2002
283,Grégory Vignal,France,2002
284,Emile Heskey,Liverpool,2002
285,Emile Heskey,England,2002
286,Neil Mellor,Liverpool,2002
287,Neil Mellor,England,2002
288,El-Hadji Diouf,Liverpool,2002
289,El-Hadji Diouf,Senegal,2002
290,Danny Murphy,Liverpool,2002
291,Danny Murphy,England,2002
292,Dietmar Hamann,Liverpool,2002
293,Dietmar Hamann,Germany,2002
294,Steven Gerrard,Liverpool,2002
295,Steven Gerrard,England,2002
296,John Arne Riise,Liverpool,2002
297,John Arne Riise,Norway,2002
298,Salif Diao,Liverpool,2002
299,Salif Diao,Senegal,2002
300,Jamie Carragher,Liverpool,2002
301,Jamie Carragher,England,2002
302,Djimi Traoré,Liverpool,2002
303,Djimi Traoré,Mali,2002
304,Chris Kirkland,Liverpool,2002
305,Chris Kirkland,England,2002
306,Milan Baros,Liverpool,2002
307,Milan Baros,Czech Republic,2002
308,Markus Babbel,Liverpool,2002
309,Markus Babbel,Germany,2002
310,Michael Owen,Liverpool,2002
311,Michael Owen,England,2002
312,Patrik Berger,Liverpool,2002
313,Patrik Berger,Czech Republic,2002
314,Igor Biscan,Liverpool,2002
315,Igor Biscan,Croatia,2002
316,Bruno Cheyrou,Liverpool,2002
317,Bruno Cheyrou,France,2002
318,Stéphane Henchoz,Liverpool,2002
319,Stéphane Henchoz,Switzerland,2002
320,Pegguy Arphexad,Liverpool,2002
321,Pegguy Arphexad,France,2002
322,Abel Xavier,Liverpool,2002
323,Abel Xavier,Portugal,2002
324,Patrice Luzi,Liverpool,2002
325,Patrice Luzi,France,2002
326,Vegard Heggem,Liverpool,2002
327,Vegard Heggem,Norway,2002
328,Michael Foley-Sheridan,Liverpool,2002
329,Michael Foley-Sheridan,Ireland,2002
330,Stephen Warnock,Liverpool,2002
331,Stephen Warnock,England,2002
332,John Welsh,Liverpool,2002
333,John Welsh,England,2002
334,Jon Otsemobor,Liverpool,2002
335,Jon Otsemobor,England,2002
336,Bernard Diomède,Liverpool,2002
337,Bernard Diomède,France,2002
338,Brad Friedel,Blackburn,2002
339,Brad Friedel,United States,2002
340,Craig Hignett,Blackburn,2002
341,Craig Hignett,England,2002
342,Lucas Neill,Blackburn,2002
343,Lucas Neill,Australia,2002
344,Neil Danns,Blackburn,2002
345,Neil Danns,Guyana,2002
346,Craig Short,Blackburn,2002
347,Craig Short,England,2002
348,Alan Mahon,Blackburn,2002
349,Alan Mahon,Ireland,2002
350,Tugay Kerimoglu,Blackburn,2002
351,Tugay Kerimoglu,Turkey,2002
352,Henning Berg,Blackburn,2002
353,Henning Berg,Norway,2002
354,Garry Flitcroft,Blackburn,2002
355,Garry Flitcroft,England,2002
356,Damien Duff,Blackburn,2002
357,Damien Duff,Ireland,2002
358,Nils-Eric Johansson,Blackburn,2002
359,Nils-Eric Johansson,Sweden,2002
360,Dwight Yorke,Blackburn,2002
361,Dwight Yorke,Trinidad and Tobago,2002
362,David Thompson,Blackburn,2002
363,David Thompson,England,2002
364,Martin Taylor,Blackburn,2002
365,Martin Taylor,England,2002
366,Egil Östenstad,Blackburn,2002
367,Egil Östenstad,Norway,2002
368,Alan Kelly,Blackburn,2002
369,Alan Kelly,Ireland,2002
370,David Dunn,Blackburn,2002
371,David Dunn,England,2002
372,Andy Cole,Blackburn,2002
373,Andy Cole,England,2002
374,Matt Jansen,Blackburn,2002
375,Matt Jansen,England,2002
376,Corrado Grabbi,Blackburn,2002
377,Corrado Grabbi,Italy,2002
378,Jonathan Douglas,Blackburn,2002
379,Jonathan Douglas,Ireland,2002
380,John Curtis,Blackburn,2002
381,John Curtis,England,2002
382,Andy Todd,Blackburn,2002
383,Andy Todd,England,2002
384,Alan Miller,Blackburn,2002
385,Alan Miller,England,2002
386,Jay McEveley,Blackburn,2002
387,Jay McEveley,Scotland,2002
388,Sebastian Pelzer,Blackburn,2002
389,Sebastian Pelzer,Germany,2002
390,Vratislav Gresko,Blackburn,2002
391,Vratislav Gresko,Slovakia,2002
392,Jamie Milligan,Blackburn,2002
393,Jamie Milligan,England,2002
394,Michael Taylor,Blackburn,2002
395,Michael Taylor,England,2002
396,Paul Gallagher,Blackburn,2002
397,Paul Gallagher,Scotland,2002
398,Keith Gillespie,Blackburn,2002
399,Keith Gillespie,Northern Ireland,2002
400,Hakan Sükür,Blackburn,2002
401,Hakan Sükür,Turkey,2002
402,Ryan Robinson,Blackburn,2002
403,Ryan Robinson,England,2002
404,Marc Richards,Blackburn,2002
405,Marc Richards,England,2002
406,Hakan Ünsal,Blackburn,2002
407,Hakan Ünsal,Turkey,2002
408,Stig Inge Björnebye,Blackburn,2002
409,Stig Inge Björnebye,Norway,2002
410,Espen Baardsen,Everton,2002
411,Espen Baardsen,Norway,2002
412,Kevin McLeod,Everton,2002
413,Kevin McLeod,Scotland,2002
414,Paul Gerrard,Everton,2002
415,Paul Gerrard,England,2002
416,Alex Nyarko,Everton,2002
417,Alex Nyarko,Ghana,2002
418,Steve Simonsen,Everton,2002
419,Steve Simonsen,England,2002
420,Leon Osman,Everton,2002
421,Leon Osman,England,2002
422,Richard Wright,Everton,2002
423,Richard Wright,England,2002
424,Mark Pembridge,Everton,2002
425,Mark Pembridge,Wales,2002
426,Tony Hibbert,Everton,2002
427,Tony Hibbert,England,2002
428,Kevin Campbell,Everton,2002
429,Kevin Campbell,England,2002
430,Gary Naysmith,Everton,2002
431,Gary Naysmith,Scotland,2002
432,Nick Chadwick,Everton,2002
433,Nick Chadwick,England,2002
434,Alessandro Pistone,Everton,2002
435,Alessandro Pistone,Italy,2002
436,Duncan Ferguson,Everton,2002
437,Duncan Ferguson,Scotland,2002
438,Ibrahim Said,Everton,2002
439,Ibrahim Said,Egypt,2002
440,Tomasz Radzinski,Everton,2002
441,Tomasz Radzinski,Canada,2002
442,Alan Stubbs,Everton,2002
443,Alan Stubbs,England,2002
444,David Unsworth,Everton,2002
445,David Unsworth,England,2002
446,Wayne Rooney,Everton,2002
447,Wayne Rooney,England,2002
448,Steve Watson,Everton,2002
449,Steve Watson,England,2002
450,David Weir,Everton,2002
451,David Weir,Scotland,2002
452,Joseph Yobo,Everton,2002
453,Joseph Yobo,Nigeria,2002
454,Niclas Alexandersson,Everton,2002
455,Niclas Alexandersson,Sweden,2002
456,David Carney,Everton,2002
457,David Carney,Australia,2002
458,Lee Carsley,Everton,2002
459,Lee Carsley,Ireland,2002
460,Scot Gemmill,Everton,2002
461,Scot Gemmill,Scotland,2002
462,Thomas Gravesen,Everton,2002
463,Thomas Gravesen,Denmark,2002
464,Tie Li,Everton,2002
465,Tie Li,China,2002
466,Tobias Linderoth,Everton,2002
467,Tobias Linderoth,Sweden,2002
468,Rodrigo Beckham,Everton,2002
469,Rodrigo Beckham,Brazil,2002
470,Weifeng Li,Everton,2002
471,Weifeng Li,China,2002
472,Brian McBride,Everton,2002
473,Brian McBride,United States,2002
474,Peter Clarke,Everton,2002
475,Peter Clarke,England,2002
476,Alan Blayney,Southampton,2002
477,Alan Blayney,Northern Ireland,2002
478,Matt Oakley,Southampton,2002
479,Matt Oakley,England,2002
480,Paul Jones,Southampton,2002
481,Paul Jones,Wales,2002
482,Anders Svensson,Southampton,2002
483,Anders Svensson,Sweden,2002
484,Antti Niemi,Southampton,2002
485,Antti Niemi,Finland,2002
486,Paul Telfer,Southampton,2002
487,Paul Telfer,Scotland,2002
488,Chris Baird,Southampton,2002
489,Chris Baird,Northern Ireland,2002
490,James Beattie,Southampton,2002
491,James Beattie,England,2002
492,Francis Benali,Southampton,2002
493,Francis Benali,England,2002
494,Dexter Blackstock,Southampton,2002
495,Dexter Blackstock,Antigua and Barbuda,2002
496,Wayne Bridge,Southampton,2002
497,Wayne Bridge,England,2002
498,Kevin Davies,Southampton,2002
499,Kevin Davies,England,2002
500,Jason Dodd,Southampton,2002
501,Jason Dodd,England,2002
502,Agustín Delgado,Southampton,2002
503,Agustín Delgado,Ecuador,2002
504,Danny Higginbotham,Southampton,2002
505,Danny Higginbotham,Gibraltar,2002
506,Eric Hassli,Southampton,2002
507,Eric Hassli,France,2002
508,Darren Kenton,Southampton,2002
509,Darren Kenton,England,2002
510,Jay Lucas,Southampton,2002
511,Jay Lucas,Australia,2002
512,Claus Lundekvam,Southampton,2002
513,Claus Lundekvam,Norway,2002
514,Brett Ormerod,Southampton,2002
515,Brett Ormerod,England,2002
516,Garry Monk,Southampton,2002
517,Garry Monk,England,2002
518,Marians Pahars,Southampton,2002
519,Marians Pahars,Latvia,2002
520,David Prutton,Southampton,2002
521,David Prutton,England,2002
522,Jo Tessem,Southampton,2002
523,Jo Tessem,Norway,2002
524,Michael Svensson,Southampton,2002
525,Michael Svensson,Sweden,2002
526,Paul Williams,Southampton,2002
527,Paul Williams,England,2002
528,Andrew Davies,Southampton,2002
529,Andrew Davies,England,2002
530,Rory Delap,Southampton,2002
531,Rory Delap,Ireland,2002
532,Mark Draper,Southampton,2002
533,Mark Draper,England,2002
534,Fabrice Fernandes,Southampton,2002
535,Fabrice Fernandes,France,2002
536,Andrey Kanchelskis,Southampton,2002
537,Andrey Kanchelskis,Russia,2002
538,Chris Marsden,Southampton,2002
539,Chris Marsden,England,2002
540,Tahar El Khalej,Southampton,2002
541,Tahar El Khalej,Morocco,2002
542,Neil Moss,Southampton,2002
543,Neil Moss,England,2002
544,Federico Arias,Southampton,2002
545,Federico Arias,Argentina,2002
546,Carlo Nash,Man City,2002
547,Carlo Nash,England,2002
548,Niclas Jensen,Man City,2002
549,Niclas Jensen,Denmark,2002
550,Karim Kerkar,Man City,2002
551,Karim Kerkar,Algeria,2002
552,Sylvain Distin,Man City,2002
553,Sylvain Distin,France,2002
554,Alf-Inge Haaland,Man City,2002
555,Alf-Inge Haaland,Norway,2002
556,Jeff Whitley,Man City,2002
557,Jeff Whitley,Northern Ireland,2002
558,Matías Vuoso,Man City,2002
559,Matías Vuoso,Mexico,2002
560,Joey Barton,Man City,2002
561,Joey Barton,England,2002
562,Djamel Belmadi,Man City,2002
563,Djamel Belmadi,Algeria,2002
564,Marc-Vivien Foé,Man City,2002
565,Marc-Vivien Foé,Cameroon,2002
566,Kevin Horlock,Man City,2002
567,Kevin Horlock,Northern Ireland,2002
568,Kevin Stuhr-Ellegaard,Man City,2002
569,Kevin Stuhr-Ellegaard,Denmark,2002
570,Stephen Jordan,Man City,2002
571,Stephen Jordan,England,2002
572,Nicky Weaver,Man City,2002
573,Nicky Weaver,England,2002
574,Mikkel Bischoff,Man City,2002
575,Mikkel Bischoff,Denmark,2002
576,Christian Negouai,Man City,2002
577,Christian Negouai,Martinique,2002
578,Chris Shuker,Man City,2002
579,Chris Shuker,England,2002
580,Richard Dunne,Man City,2002
581,Richard Dunne,Ireland,2002
582,Glenn Whelan,Man City,2002
583,Glenn Whelan,Ireland,2002
584,Steve Howey,Man City,2002
585,Steve Howey,England,2002
586,Shaun Wright-Phillips,Man City,2002
587,Shaun Wright-Phillips,England,2002
588,Patrick McCarthy,Man City,2002
589,Patrick McCarthy,Ireland,2002
590,Nicolas Anelka,Man City,2002
591,Nicolas Anelka,France,2002
592,Lucién Mettomo,Man City,2002
593,Lucién Mettomo,Cameroon,2002
594,David Sommeil,Man City,2002
595,David Sommeil,Guadeloupe,2002
596,Robbie Fowler,Man City,2002
597,Robbie Fowler,England,2002
598,Jihai Sun,Man City,2002
599,Jihai Sun,China,2002
600,Shaun Goater,Man City,2002
601,Shaun Goater,Bermuda,2002
602,Danny Tiatto,Man City,2002
603,Danny Tiatto,Australia,2002
604,Jon Macken,Man City,2002
605,Jon Macken,Ireland,2002
606,Gerard Wiekens,Man City,2002
607,Gerard Wiekens,Netherlands,2002
608,Paulo Wanchope,Man City,2002
609,Paulo Wanchope,Costa Rica,2002
610,Ali Benarbia,Man City,2002
611,Ali Benarbia,Algeria,2002
612,Eyal Berkovic,Man City,2002
613,Eyal Berkovic,Israel,2002
614,Darren Huckerby,Man City,2002
615,Darren Huckerby,England,2002
616,Paul Ritchie,Man City,2002
617,Paul Ritchie,Scotland,2002
618,Brian Murphy,Man City,2002
619,Brian Murphy,Ireland,2002
620,Tyrone Loran,Man City,2002
621,Tyrone Loran,Curacao,2002
622,Peter Schmeichel,Man City,2002
623,Peter Schmeichel,Denmark,2002
624,Laurent Charvet,Man City,2002
625,Laurent Charvet,France,2002
626,Chris Killen,Man City,2002
627,Chris Killen,New Zealand,2002
628,Tim Flowers,Man City,2002
629,Tim Flowers,England,2002
630,Terry Dunfield,Man City,2002
631,Terry Dunfield,Canada,2002
632,Rhys Day,Man City,2002
633,Rhys Day,Wales,2002
634,Lars Hirschfeld,Tottenham,2002
635,Lars Hirschfeld,Canada,2002
636,Rohan Ricketts,Tottenham,2002
637,Rohan Ricketts,England,2002
638,Kasey Keller,Tottenham,2002
639,Kasey Keller,United States,2002
640,Kazuyuki Toda,Tottenham,2002
641,Kazuyuki Toda,Japan,2002
642,Gavin Kelly,Tottenham,2002
643,Gavin Kelly,England,2002
644,Christian Ziege,Tottenham,2002
645,Christian Ziege,Germany,2002
646,Neil Sullivan,Tottenham,2002
647,Neil Sullivan,Scotland,2002
648,Darren Anderton,Tottenham,2002
649,Darren Anderton,England,2002
650,Goran Bunjevcevic,Tottenham,2002
651,Goran Bunjevcevic,Serbia,2002
652,Lee Barnard,Tottenham,2002
653,Lee Barnard,England,2002
654,Stephen Carr,Tottenham,2002
655,Stephen Carr,Ireland,2002
656,Steffen Iversen,Tottenham,2002
657,Steffen Iversen,Norway,2002
658,Anthony Gardner,Tottenham,2002
659,Anthony Gardner,England,2002
660,Robbie Keane,Tottenham,2002
661,Robbie Keane,Ireland,2002
662,Ledley King,Tottenham,2002
663,Ledley King,England,2002
664,Boubacar Djibolalahou,Tottenham,2002
665,Boubacar Djibolalahou,Niger,2002
666,Chris Perry,Tottenham,2002
667,Chris Perry,England,2002
668,Teddy Sheringham,Tottenham,2002
669,Teddy Sheringham,England,2002
670,Dean Richards,Tottenham,2002
671,Dean Richards,England,2002
672,Jamie Slabber,Tottenham,2002
673,Jamie Slabber,England,2002
674,Mauricio Taricco,Tottenham,2002
675,Mauricio Taricco,Argentina,2002
676,Mark Yeates,Tottenham,2002
677,Mark Yeates,Ireland,2002
678,Ben Thatcher,Tottenham,2002
679,Ben Thatcher,Wales,2002
680,Milenko Acimovic,Tottenham,2002
681,Milenko Acimovic,Slovenia,2002
682,Jonathan Blondel,Tottenham,2002
683,Jonathan Blondel,Belgium,2002
684,Simon Davies,Tottenham,2002
685,Simon Davies,Wales,2002
686,Gary Doherty,Tottenham,2002
687,Gary Doherty,Ireland,2002
688,Matthew Etherington,Tottenham,2002
689,Matthew Etherington,England,2002
690,Steffen Freund,Tottenham,2002
691,Steffen Freund,Germany,2002
692,Gustavo Poyet,Tottenham,2002
693,Gustavo Poyet,Uruguay,2002
694,Jamie Redknapp,Tottenham,2002
695,Jamie Redknapp,England,2002
696,Les Ferdinand,Tottenham,2002
697,Les Ferdinand,England,2002
698,Öyvind Leonhardsen,Tottenham,2002
699,Öyvind Leonhardsen,Norway,2002
700,Stephen Clemence,Tottenham,2002
701,Stephen Clemence,England,2002
702,Brad Jones,Middlesbrough,2002
703,Brad Jones,Australia,2002
704,Phil Stamp,Middlesbrough,2002
705,Phil Stamp,England,2002
706,Sam Russell,Middlesbrough,2002
707,Sam Russell,England,2002
708,Luke Wilkshire,Middlesbrough,2002
709,Luke Wilkshire,Australia,2002
710,Mark Schwarzer,Middlesbrough,2002
711,Mark Schwarzer,Australia,2002
712,Alen Boksic,Middlesbrough,2002
713,Alen Boksic,Croatia,2002
714,Colin Cooper,Middlesbrough,2002
715,Colin Cooper,England,2002
716,Jamie Cade,Middlesbrough,2002
717,Jamie Cade,England,2002
718,Andrew Davies,Middlesbrough,2002
719,Andrew Davies,England,2002
720,Malcolm Christie,Middlesbrough,2002
721,Malcolm Christie,England,2002
722,Ugo Ehiogu,Middlesbrough,2002
723,Ugo Ehiogu,England,2002
724,Joseph-Désiré Job,Middlesbrough,2002
725,Joseph-Désiré Job,Cameroon,2002
726,David Murphy,Middlesbrough,2002
727,David Murphy,England,2002
728,Massimo Maccarone,Middlesbrough,2002
729,Massimo Maccarone,Italy,2002
730,Franck Queudrue,Middlesbrough,2002
731,Franck Queudrue,France,2002
732,Szilard Nemeth,Middlesbrough,2002
733,Szilard Nemeth,Slovakia,2002
734,Chris Riggott,Middlesbrough,2002
735,Chris Riggott,England,2002
736,Michael Ricketts,Middlesbrough,2002
737,Michael Ricketts,England,2002
738,Gareth Southgate,Middlesbrough,2002
739,Gareth Southgate,England,2002
740,Noel Whelan,Middlesbrough,2002
741,Noel Whelan,England,2002
742,Robbie Stockdale,Middlesbrough,2002
743,Robbie Stockdale,Scotland,2002
744,Tony Vidmar,Middlesbrough,2002
745,Tony Vidmar,Australia,2002
746,George Boateng,Middlesbrough,2002
747,George Boateng,Netherlands,2002
748,Doriva,Middlesbrough,2002
749,Doriva,Brazil,2002
750,Stewart Downing,Middlesbrough,2002
751,Stewart Downing,England,2002
752,John Eustace,Middlesbrough,2002
753,John Eustace,England,2002
754,Njitap Geremi,Middlesbrough,2002
755,Njitap Geremi,Cameroon,2002
756,Jonathan Greening,Middlesbrough,2002
